List Size,Algorithm,Comparisons
350000,LazySelect,1102944
350000,QuickSelect,1198737
350000,LazySelect,1235832
350000,QuickSelect,981149
350000,LazySelect,1098829
350000,QuickSelect,1554532
350000,LazySelect,1145440
350000,QuickSelect,1063789
350000,LazySelect,1120927
350000,QuickSelect,1247105
350000,LazySelect,1094103
350000,QuickSelect,646800
350000,LazySelect,896257
350000,QuickSelect,725859
350000,LazySelect,1304594
350000,QuickSelect,852092
350000,LazySelect,1109692
350000,QuickSelect,882218
350000,LazySelect,1307486
350000,QuickSelect,693890
350000,LazySelect,868508
350000,QuickSelect,1444549
350000,LazySelect,1064929
350000,QuickSelect,1276073
350000,LazySelect,1175502
350000,QuickSelect,739684
350000,LazySelect,1270939
350000,QuickSelect,789565
350000,LazySelect,1202963
350000,QuickSelect,562127
350000,LazySelect,1227671
350000,QuickSelect,1213743
350000,LazySelect,1254620
350000,QuickSelect,793561
350000,LazySelect,1188276
350000,QuickSelect,899997
350000,LazySelect,1066730
350000,QuickSelect,987196
350000,LazySelect,1141788
350000,QuickSelect,696344
350000,LazySelect,1253505
350000,QuickSelect,1404595
350000,LazySelect,1281784
350000,QuickSelect,627477
350000,LazySelect,1233442
350000,QuickSelect,1336084
350000,LazySelect,1216823
350000,QuickSelect,947514
350000,LazySelect,1039338
350000,QuickSelect,580961
350000,LazySelect,1322293
350000,QuickSelect,876924
350000,LazySelect,1191938
350000,QuickSelect,598166
350000,LazySelect,1103299
350000,QuickSelect,655188
350000,LazySelect,912046
350000,QuickSelect,997958
350000,LazySelect,1067709
350000,QuickSelect,568462
350000,LazySelect,1028974
350000,QuickSelect,1176328
350000,LazySelect,1084019
350000,QuickSelect,837886
350000,LazySelect,1109568
350000,QuickSelect,1209733
350000,LazySelect,1163086
350000,QuickSelect,809150
350000,LazySelect,984595
350000,QuickSelect,666723
350000,LazySelect,1030909
350000,QuickSelect,1010037
350000,LazySelect,1086813
350000,QuickSelect,1602170
350000,LazySelect,1201480
350000,QuickSelect,718969
350000,LazySelect,1103617
350000,QuickSelect,817582
350000,LazySelect,1308943
350000,QuickSelect,794180
350000,LazySelect,1160587
350000,QuickSelect,991398
350000,LazySelect,924578
350000,QuickSelect,1219742
350000,LazySelect,1140074
350000,QuickSelect,1011472
350000,LazySelect,1208608
350000,QuickSelect,1571303
350000,LazySelect,1237901
350000,QuickSelect,1112477
350000,LazySelect,1296208
350000,QuickSelect,790673
350000,LazySelect,1332694
350000,QuickSelect,1111414
350000,LazySelect,1281058
350000,QuickSelect,1304815
350000,LazySelect,1321001
400000,QuickSelect,767066
400000,LazySelect,1501548
400000,QuickSelect,803540
400000,LazySelect,1452428
400000,QuickSelect,641486
400000,LazySelect,1504917
400000,QuickSelect,1472412
400000,LazySelect,1470781
400000,QuickSelect,841783
400000,LazySelect,1406231
400000,QuickSelect,1898247
400000,LazySelect,1175766
400000,QuickSelect,1698277
400000,LazySelect,1412030
400000,QuickSelect,949786
400000,LazySelect,1342039
400000,QuickSelect,815917
400000,LazySelect,1359315
400000,QuickSelect,1765990
400000,LazySelect,1259367
400000,QuickSelect,1575003
400000,LazySelect,1207899
400000,QuickSelect,1861964
400000,LazySelect,1298298
400000,QuickSelect,875381
400000,LazySelect,1222399
400000,QuickSelect,2401136
400000,LazySelect,1281398
400000,QuickSelect,1527884
400000,LazySelect,1467322
400000,QuickSelect,1521547
400000,LazySelect,1291697
400000,QuickSelect,1072843
400000,LazySelect,1351559
400000,QuickSelect,936315
400000,LazySelect,1428087
400000,QuickSelect,1657001
400000,LazySelect,1453481
400000,QuickSelect,677468
400000,LazySelect,1385326
400000,QuickSelect,1270993
400000,LazySelect,1469594
400000,QuickSelect,742534
400000,LazySelect,1501401
400000,QuickSelect,652451
400000,LazySelect,1527658
400000,QuickSelect,1394002
400000,LazySelect,1398711
400000,QuickSelect,857480
400000,LazySelect,1328786
400000,QuickSelect,1348275
400000,LazySelect,1330725
400000,QuickSelect,1380028
400000,LazySelect,1323798
400000,QuickSelect,943852
400000,LazySelect,1533876
400000,QuickSelect,1140529
400000,LazySelect,1324555
400000,QuickSelect,1299854
400000,LazySelect,1401610
400000,QuickSelect,1389589
400000,LazySelect,1458928
400000,QuickSelect,1543009
400000,LazySelect,1371365
400000,QuickSelect,1333812
400000,LazySelect,1511050
400000,QuickSelect,940586
400000,LazySelect,1348694
400000,QuickSelect,692301
400000,LazySelect,1175172
400000,QuickSelect,904872
400000,LazySelect,1436594
400000,QuickSelect,914494
400000,LazySelect,1433650
400000,QuickSelect,846805
400000,LazySelect,1266458
400000,QuickSelect,804519
400000,LazySelect,1201276
400000,QuickSelect,1511881
400000,LazySelect,1394292
400000,QuickSelect,996937
400000,LazySelect,1434311
400000,QuickSelect,825200
400000,LazySelect,1418653
400000,QuickSelect,2342088
400000,LazySelect,1442908
400000,QuickSelect,1635020
400000,LazySelect,1494361
400000,QuickSelect,796462
400000,LazySelect,1221307
400000,QuickSelect,1417413
400000,LazySelect,1406170
400000,QuickSelect,1195445
400000,LazySelect,1484265
400000,QuickSelect,874847
400000,LazySelect,1198994
400000,QuickSelect,1639949
400000,LazySelect,1338639
400000,QuickSelect,1083576
400000,LazySelect,1172563
400000,QuickSelect,1538428
400000,LazySelect,1243261
400000,QuickSelect,1089996
400000,LazySelect,1476658
400000,QuickSelect,847162
400000,LazySelect,1006565
400000,QuickSelect,1036669
400000,LazySelect,1460851
400000,QuickSelect,532447
400000,LazySelect,1473486
400000,QuickSelect,1169931
400000,LazySelect,1079668
400000,QuickSelect,925091
400000,LazySelect,1521776
400000,QuickSelect,723307
400000,LazySelect,1289388
400000,QuickSelect,792407
400000,LazySelect,1195510
400000,QuickSelect,1099302
400000,LazySelect,1499636
400000,QuickSelect,924152
400000,LazySelect,1466213
400000,QuickSelect,1549560
400000,LazySelect,1198062
400000,QuickSelect,1585480
400000,LazySelect,1347674
400000,QuickSelect,534270
400000,LazySelect,1213860
400000,QuickSelect,1594148
400000,LazySelect,1313227
400000,QuickSelect,930473
400000,LazySelect,1474967
400000,QuickSelect,1557090
400000,LazySelect,1394751
400000,QuickSelect,1140845
400000,LazySelect,1412944
400000,QuickSelect,964134
400000,LazySelect,1331213
400000,QuickSelect,2201481
400000,LazySelect,1238260
400000,QuickSelect,938515
400000,LazySelect,1461416
400000,QuickSelect,1779313
400000,LazySelect,1438193
400000,QuickSelect,1180792
400000,LazySelect,1172003
400000,QuickSelect,1671350
400000,LazySelect,1273775
400000,QuickSelect,1230636
400000,LazySelect,1483224
400000,QuickSelect,741187
400000,LazySelect,1381777
400000,QuickSelect,828007
400000,LazySelect,1435041
400000,QuickSelect,1443942
400000,LazySelect,1466209
400000,QuickSelect,1491470
400000,LazySelect,1382695
400000,QuickSelect,1450128
400000,LazySelect,1330995
400000,QuickSelect,1027468
400000,LazySelect,1450507
400000,QuickSelect,1267124
400000,LazySelect,1458137
400000,QuickSelect,827138
400000,LazySelect,1419316
400000,QuickSelect,1415496
400000,LazySelect,1497589
400000,QuickSelect,1112375
400000,LazySelect,1247488
400000,QuickSelect,752410
400000,LazySelect,1476669
400000,QuickSelect,1245000
400000,LazySelect,1260522
400000,QuickSelect,1444352
400000,LazySelect,1253370
400000,QuickSelect,693310
400000,LazySelect,1393822
400000,QuickSelect,821621
400000,LazySelect,1189434
400000,QuickSelect,1516602
400000,LazySelect,1213654
400000,QuickSelect,889498
400000,LazySelect,1322433
400000,QuickSelect,936058
400000,LazySelect,1311161
400000,QuickSelect,1056620
400000,LazySelect,1289576
400000,QuickSelect,2217177
400000,LazySelect,1288230
400000,QuickSelect,1184856
400000,LazySelect,1237609
400000,QuickSelect,1643117
400000,LazySelect,1429277
400000,QuickSelect,1017705
400000,LazySelect,1411572
400000,QuickSelect,1448380
400000,LazySelect,1310623
400000,QuickSelect,1079342
400000,LazySelect,1253437
450000,QuickSelect,1301974
450000,LazySelect,1671617
450000,QuickSelect,1486851
450000,LazySelect,1584705
450000,QuickSelect,1657120
450000,LazySelect,1363377
450000,QuickSelect,1026974
450000,LazySelect,1639737
450000,QuickSelect,997758
450000,LazySelect,1707644
450000,QuickSelect,667181
450000,LazySelect,1381605
450000,QuickSelect,989410
450000,LazySelect,1665066
450000,QuickSelect,1776146
450000,LazySelect,1415130
450000,QuickSelect,1360427
450000,LazySelect,1526003
450000,QuickSelect,1976163
450000,LazySelect,1492421
450000,QuickSelect,1495523
450000,LazySelect,1500260
450000,QuickSelect,1009048
450000,LazySelect,1614037
450000,QuickSelect,1146808
450000,LazySelect,1355213
450000,QuickSelect,1968871
450000,LazySelect,1508774
450000,QuickSelect,1537727
450000,LazySelect,1520474
450000,QuickSelect,1193154
450000,LazySelect,1331432
450000,QuickSelect,732068
450000,LazySelect,1665391
450000,QuickSelect,1361867
450000,LazySelect,1452074
450000,QuickSelect,2664741
450000,LazySelect,1484080
450000,QuickSelect,621281
450000,LazySelect,1660156
450000,QuickSelect,1495657
450000,LazySelect,1439612
450000,QuickSelect,1067291
450000,LazySelect,1721191
450000,QuickSelect,1689014
450000,LazySelect,1440561
450000,QuickSelect,1845028
450000,LazySelect,1379136
450000,QuickSelect,2410596
450000,LazySelect,1494906
450000,QuickSelect,1636464
450000,LazySelect,1547562
450000,QuickSelect,1573952
450000,LazySelect,1585940
450000,QuickSelect,518047
450000,LazySelect,1660484
450000,QuickSelect,1257327
450000,LazySelect,1532025
450000,QuickSelect,1174243
450000,LazySelect,1618383
450000,QuickSelect,969533
450000,LazySelect,1710109
450000,QuickSelect,1052039
450000,LazySelect,1467670
450000,QuickSelect,1557334
450000,LazySelect,1489084
450000,QuickSelect,576701
450000,LazySelect,1702557
450000,QuickSelect,1361230
450000,LazySelect,1654586
450000,QuickSelect,1789504
450000,LazySelect,1511987
450000,QuickSelect,852682
450000,LazySelect,1342262
450000,QuickSelect,823417
450000,LazySelect,1614222
450000,QuickSelect,977185
450000,LazySelect,1593264
450000,QuickSelect,1493970
450000,LazySelect,1497108
450000,QuickSelect,1572473
450000,LazySelect,1590898
450000,QuickSelect,997244
450000,LazySelect,1322056
450000,QuickSelect,1692670
450000,LazySelect,1418350
450000,QuickSelect,1207709
450000,LazySelect,1599222
450000,QuickSelect,1262669
450000,LazySelect,1681189
450000,QuickSelect,2080094
450000,LazySelect,1292023
450000,QuickSelect,1476154
450000,LazySelect,1085067
450000,QuickSelect,971769
450000,LazySelect,1413759
450000,QuickSelect,851415
450000,LazySelect,1493116
450000,QuickSelect,677055
450000,LazySelect,1609511
450000,QuickSelect,1958491
450000,LazySelect,1622424
450000,QuickSelect,1264389
450000,LazySelect,1604919
450000,QuickSelect,1745877
450000,LazySelect,1429825
450000,QuickSelect,853531
450000,LazySelect,1491837
450000,QuickSelect,2986229
450000,LazySelect,1526352
450000,QuickSelect,937734
450000,LazySelect,1421180
450000,QuickSelect,2888166
450000,LazySelect,1670489
450000,QuickSelect,1047857
450000,LazySelect,1560150
450000,QuickSelect,853555
450000,LazySelect,1426186
450000,QuickSelect,770915
450000,LazySelect,1721376
450000,QuickSelect,1105932
450000,LazySelect,1430152
450000,QuickSelect,1590060
450000,LazySelect,1396356
450000,QuickSelect,1257183
450000,LazySelect,1606069
450000,QuickSelect,2200338
450000,LazySelect,1462740
450000,QuickSelect,1643176
450000,LazySelect,1504349
450000,QuickSelect,902404
450000,LazySelect,1690021
450000,QuickSelect,1330855
450000,LazySelect,1576380
450000,QuickSelect,1299270
450000,LazySelect,1685464
450000,QuickSelect,947386
450000,LazySelect,1645777
450000,QuickSelect,1159852
450000,LazySelect,1550300
450000,QuickSelect,1878520
450000,LazySelect,1554008
450000,QuickSelect,1219866
450000,LazySelect,1294042
450000,QuickSelect,868340
450000,LazySelect,1537694
450000,QuickSelect,1233811
450000,LazySelect,1357467
450000,QuickSelect,1587587
450000,LazySelect,1737622
450000,QuickSelect,1011044
450000,LazySelect,1560491
450000,QuickSelect,1139873
450000,LazySelect,1684026
450000,QuickSelect,1000700
450000,LazySelect,1338517
450000,QuickSelect,1463773
450000,LazySelect,1632617
450000,QuickSelect,1699706
450000,LazySelect,1489222
450000,QuickSelect,1640907
450000,LazySelect,1574859
450000,QuickSelect,853290
450000,LazySelect,1529979
450000,QuickSelect,1082848
450000,LazySelect,1664263
450000,QuickSelect,1427472
450000,LazySelect,1565209
450000,QuickSelect,961708
450000,LazySelect,1699353
450000,QuickSelect,871657
450000,LazySelect,1397922
450000,QuickSelect,1037352
450000,LazySelect,1439327
450000,QuickSelect,1487077
450000,LazySelect,1487263
450000,QuickSelect,1251669
450000,LazySelect,1658410
450000,QuickSelect,960826
450000,LazySelect,1033058
450000,QuickSelect,1115538
450000,LazySelect,1391293
450000,QuickSelect,841768
450000,LazySelect,1655044
450000,QuickSelect,2236231
450000,LazySelect,1642599
450000,QuickSelect,1720440
450000,LazySelect,1480814
450000,QuickSelect,2006640
450000,LazySelect,1687412
450000,QuickSelect,1493560
450000,LazySelect,1460841
450000,QuickSelect,1040072
450000,LazySelect,1385722
450000,QuickSelect,1051595
450000,LazySelect,1322268
450000,QuickSelect,1502738
450000,LazySelect,1451763
450000,QuickSelect,1470811
450000,LazySelect,1609694
500000,QuickSelect,1174877
500000,LazySelect,1160959
500000,QuickSelect,1419756
500000,LazySelect,1543180
500000,QuickSelect,2060397
500000,LazySelect,1667387
500000,QuickSelect,1344825
500000,LazySelect,1756725
500000,QuickSelect,1876951
500000,LazySelect,1810833
500000,QuickSelect,1700032
500000,LazySelect,1696052
500000,QuickSelect,729429
500000,LazySelect,1773010
500000,QuickSelect,1007662
500000,LazySelect,1110936
500000,QuickSelect,1814476
500000,LazySelect,1610530
500000,QuickSelect,783083
500000,LazySelect,1314783
500000,QuickSelect,1011769
500000,LazySelect,1723052
500000,QuickSelect,1918372
500000,LazySelect,1795210
500000,QuickSelect,1521658
500000,LazySelect,1102094
500000,QuickSelect,1787230
500000,LazySelect,1837997
500000,QuickSelect,952526
500000,LazySelect,1594099
500000,QuickSelect,2029483
500000,LazySelect,1655288
500000,QuickSelect,2335182
500000,LazySelect,1754468
500000,QuickSelect,2741771
500000,LazySelect,1571424
500000,QuickSelect,1146890
500000,LazySelect,1453013
500000,QuickSelect,2017959
500000,LazySelect,1556727
500000,QuickSelect,2316463
500000,LazySelect,1581003
500000,QuickSelect,1020071
500000,LazySelect,1573807
500000,QuickSelect,1436403
500000,LazySelect,1533158
500000,QuickSelect,2027730
500000,LazySelect,1644291
500000,QuickSelect,2021168
500000,LazySelect,1584170
500000,QuickSelect,1769162
500000,LazySelect,1489973
500000,QuickSelect,1233474
500000,LazySelect,1569482
500000,QuickSelect,1275620
500000,LazySelect,1796065
500000,QuickSelect,1561932
500000,LazySelect,1595219
500000,QuickSelect,1245875
500000,LazySelect,1844166
500000,QuickSelect,1349215
500000,LazySelect,1741639
500000,QuickSelect,2234486
500000,LazySelect,1653764
500000,QuickSelect,909095
500000,LazySelect,1734983
500000,QuickSelect,1959778
500000,LazySelect,1555597
500000,QuickSelect,1735905
500000,LazySelect,1668867
500000,QuickSelect,1504348
500000,LazySelect,1668889
500000,QuickSelect,1507355
500000,LazySelect,1760273
500000,QuickSelect,1553149
500000,LazySelect,1894027
500000,QuickSelect,1474734
500000,LazySelect,1464973
500000,QuickSelect,1412923
500000,LazySelect,1789836
500000,QuickSelect,1434988
500000,LazySelect,1528985
500000,QuickSelect,1663839
500000,LazySelect,1448368
500000,QuickSelect,774538
500000,LazySelect,1475326
500000,QuickSelect,1795214
500000,LazySelect,1751788
500000,QuickSelect,1673650
500000,LazySelect,1847305
500000,QuickSelect,1490680
500000,LazySelect,1561053
500000,QuickSelect,1483709
500000,LazySelect,1623201
500000,QuickSelect,768883
500000,LazySelect,1128786
500000,QuickSelect,1142920
500000,LazySelect,1509241
500000,QuickSelect,1629407
500000,LazySelect,1519534
500000,QuickSelect,1473186
500000,LazySelect,1542980
500000,QuickSelect,877554
500000,LazySelect,1830209
500000,QuickSelect,1284159
500000,LazySelect,1433403
500000,QuickSelect,1335495
500000,LazySelect,1781241
500000,QuickSelect,1144893
500000,LazySelect,1550797
500000,QuickSelect,2095396
500000,LazySelect,1885446
500000,QuickSelect,855799
500000,LazySelect,1761167
500000,QuickSelect,1624000
500000,LazySelect,1415273
500000,QuickSelect,1180571
500000,LazySelect,1538238
500000,QuickSelect,1651423
500000,LazySelect,1492648
500000,QuickSelect,2445257
500000,LazySelect,1539339
500000,QuickSelect,1143252
500000,LazySelect,1775945
500000,QuickSelect,1887142
500000,LazySelect,1555464
500000,QuickSelect,2032584
500000,LazySelect,1472880
500000,QuickSelect,1564764
500000,LazySelect,1837872
500000,QuickSelect,1197005
500000,LazySelect,1771608
500000,QuickSelect,1118364
500000,LazySelect,1772102
500000,QuickSelect,1391843
500000,LazySelect,1585540
500000,QuickSelect,1734464
500000,LazySelect,1717834
500000,QuickSelect,1888421
500000,LazySelect,1721895
500000,QuickSelect,1169596
500000,LazySelect,1587675
500000,QuickSelect,1844184
500000,LazySelect,1784815
500000,QuickSelect,1621077
500000,LazySelect,1606056
500000,QuickSelect,2339792
500000,LazySelect,1736237
500000,QuickSelect,1261125
500000,LazySelect,1595911
500000,QuickSelect,1479536
500000,LazySelect,1597328
500000,QuickSelect,2115769
500000,LazySelect,1686362
500000,QuickSelect,2111528
500000,LazySelect,1720834
500000,QuickSelect,1643982
500000,LazySelect,1695699
500000,QuickSelect,1950292
500000,LazySelect,1824378
500000,QuickSelect,1853210
500000,LazySelect,1730543
500000,QuickSelect,2154367
500000,LazySelect,1726991
500000,QuickSelect,2040941
500000,LazySelect,1457096
500000,QuickSelect,1514617
500000,LazySelect,1179048
500000,QuickSelect,1043357
500000,LazySelect,1565348
500000,QuickSelect,1073599
500000,LazySelect,1870228
500000,QuickSelect,1401110
500000,LazySelect,1718728
500000,QuickSelect,687633
500000,LazySelect,1809642
500000,QuickSelect,749640
500000,LazySelect,1468015
500000,QuickSelect,1250001
500000,LazySelect,1230157
500000,QuickSelect,1599586
500000,LazySelect,1785175
500000,QuickSelect,907340
500000,LazySelect,1873397
500000,QuickSelect,1640674
500000,LazySelect,1479776
500000,QuickSelect,708415
500000,LazySelect,1449169
500000,QuickSelect,1759561
500000,LazySelect,1706662
500000,QuickSelect,1524973
500000,LazySelect,1843152
500000,QuickSelect,1208968
500000,LazySelect,1723655
500000,QuickSelect,2338389
500000,LazySelect,1525723
500000,QuickSelect,893945
500000,LazySelect,1851798
500000,QuickSelect,1655238
500000,LazySelect,1442583
550000,QuickSelect,2420453
550000,LazySelect,1907668
550000,QuickSelect,2104224
550000,LazySelect,1764810
550000,QuickSelect,1694529
550000,LazySelect,1880447
550000,QuickSelect,1873598
550000,LazySelect,1635153
550000,QuickSelect,1926860
550000,LazySelect,1589785
550000,QuickSelect,1852913
550000,LazySelect,1756587
550000,QuickSelect,2901035
550000,LazySelect,1941475
550000,QuickSelect,1903583
550000,LazySelect,1770385
550000,QuickSelect,1370351
550000,LazySelect,1927453
550000,QuickSelect,1595313
550000,LazySelect,1770329
550000,QuickSelect,1534236
550000,LazySelect,1960554
550000,QuickSelect,1538180
550000,LazySelect,1909630
550000,QuickSelect,1238912
550000,LazySelect,1615588
550000,QuickSelect,1956791
550000,LazySelect,1932019
550000,QuickSelect,912469
550000,LazySelect,1795868
550000,QuickSelect,1544369
550000,LazySelect,1771614
550000,QuickSelect,1263656
550000,LazySelect,1618771
550000,QuickSelect,669106
550000,LazySelect,1822909
550000,QuickSelect,1261892
550000,LazySelect,1640042
550000,QuickSelect,1695160
550000,LazySelect,1919295
550000,QuickSelect,1701835
550000,LazySelect,1751014
550000,QuickSelect,1951465
550000,LazySelect,2018670
550000,QuickSelect,1528595
550000,LazySelect,1960862
550000,QuickSelect,2473532
550000,LazySelect,1844390
550000,QuickSelect,1292035
550000,LazySelect,1960614
550000,QuickSelect,1558889
550000,LazySelect,1685420
550000,QuickSelect,2255456
550000,LazySelect,1785216
550000,QuickSelect,1846611
550000,LazySelect,2032988
550000,QuickSelect,1949634
550000,LazySelect,1677802
550000,QuickSelect,2258697
550000,LazySelect,1327054
550000,QuickSelect,1591558
550000,LazySelect,1982267
550000,QuickSelect,1649044
550000,LazySelect,1829195
550000,QuickSelect,2003882
550000,LazySelect,1796456
550000,QuickSelect,1770424
550000,LazySelect,1785019
550000,QuickSelect,1474129
550000,LazySelect,1593002
550000,QuickSelect,1427736
550000,LazySelect,2044199
550000,QuickSelect,983830
550000,LazySelect,1842374
550000,QuickSelect,1734667
550000,LazySelect,1904108
550000,QuickSelect,1590652
550000,LazySelect,1974423
550000,QuickSelect,1513710
550000,LazySelect,1595501
550000,QuickSelect,996536
550000,LazySelect,2042903
550000,QuickSelect,1919799
550000,LazySelect,1944202
550000,QuickSelect,1982235
550000,LazySelect,1841581
550000,QuickSelect,2172295
550000,LazySelect,1671346
550000,QuickSelect,1546164
550000,LazySelect,1920251
550000,QuickSelect,3473271
550000,LazySelect,1870728
550000,QuickSelect,1409957
550000,LazySelect,2040738
550000,QuickSelect,769542
550000,LazySelect,1646396
550000,QuickSelect,1841802
550000,LazySelect,2108642
550000,QuickSelect,2802119
550000,LazySelect,1798893
550000,QuickSelect,1680876
550000,LazySelect,1738196
550000,QuickSelect,2053903
550000,LazySelect,1970687
550000,QuickSelect,1802927
550000,LazySelect,1834288
550000,QuickSelect,2069597
550000,LazySelect,1970737
550000,QuickSelect,3265110
550000,LazySelect,1591790
550000,QuickSelect,1110666
550000,LazySelect,1537569
550000,QuickSelect,1624127
550000,LazySelect,1930373
550000,QuickSelect,1166001
550000,LazySelect,1599983
550000,QuickSelect,1567964
550000,LazySelect,1601104
550000,QuickSelect,811881
550000,LazySelect,2009427
550000,QuickSelect,777613
550000,LazySelect,1659921
550000,QuickSelect,1763896
550000,LazySelect,1795466
550000,QuickSelect,1456028
550000,LazySelect,1805613
550000,QuickSelect,905484
550000,LazySelect,1969966
550000,QuickSelect,1962996
550000,LazySelect,1630275
550000,QuickSelect,2055806
550000,LazySelect,1844800
550000,QuickSelect,1308751
550000,LazySelect,1629243
550000,QuickSelect,1854079
550000,LazySelect,2023726
550000,QuickSelect,1717542
550000,LazySelect,1770141
550000,QuickSelect,1948340
550000,LazySelect,1690782
550000,QuickSelect,1107792
550000,LazySelect,1764842
550000,QuickSelect,1718033
550000,LazySelect,1764840
550000,QuickSelect,1989504
550000,LazySelect,2012838
550000,QuickSelect,1646504
550000,LazySelect,1830863
550000,QuickSelect,838322
550000,LazySelect,2014828
550000,QuickSelect,987512
550000,LazySelect,1542587
550000,QuickSelect,1060812
550000,LazySelect,1766199
550000,QuickSelect,906475
550000,LazySelect,1696413
550000,QuickSelect,1097193
550000,LazySelect,2029917
550000,QuickSelect,976217
550000,LazySelect,1578165
550000,QuickSelect,1939800
550000,LazySelect,1865283
550000,QuickSelect,2629048
550000,LazySelect,1888768
550000,QuickSelect,2959256
550000,LazySelect,1730991
550000,QuickSelect,1281341
550000,LazySelect,1808086
550000,QuickSelect,1313762
550000,LazySelect,1786578
550000,QuickSelect,3107137
550000,LazySelect,1796299
550000,QuickSelect,1822205
550000,LazySelect,1955553
550000,QuickSelect,1983575
550000,LazySelect,1869151
550000,QuickSelect,893794
550000,LazySelect,1995412
550000,QuickSelect,1038100
550000,LazySelect,1598272
550000,QuickSelect,1410275
550000,LazySelect,1934340
550000,QuickSelect,2181283
550000,LazySelect,1501318
550000,QuickSelect,2568945
550000,LazySelect,1662041
550000,QuickSelect,1611721
550000,LazySelect,2023501
550000,QuickSelect,1072645
550000,LazySelect,1808580
550000,QuickSelect,1149824
550000,LazySelect,1564852
550000,QuickSelect,1014453
550000,LazySelect,1713341
550000,QuickSelect,631378
550000,LazySelect,1340815
550000,QuickSelect,1649807
550000,LazySelect,1818272
550000,QuickSelect,1312974
550000,LazySelect,1610556
600000,QuickSelect,1536172
600000,LazySelect,2094286
600000,QuickSelect,1418155
600000,LazySelect,1903397
600000,QuickSelect,974912
600000,LazySelect,1882158
600000,QuickSelect,1042220
600000,LazySelect,2166071
600000,QuickSelect,1557982
600000,LazySelect,2042557
600000,QuickSelect,2611265
600000,LazySelect,2115720
600000,QuickSelect,2303937
600000,LazySelect,1868252
600000,QuickSelect,1989280
600000,LazySelect,1937942
600000,QuickSelect,1781727
600000,LazySelect,2206513
600000,QuickSelect,1639639
600000,LazySelect,1739078
600000,QuickSelect,2710866
600000,LazySelect,2133783
600000,QuickSelect,1641726
600000,LazySelect,2008556
600000,QuickSelect,1681519
600000,LazySelect,1446907
600000,QuickSelect,1152121
600000,LazySelect,2166240
600000,QuickSelect,2024957
600000,LazySelect,2121525
600000,QuickSelect,1957139
600000,LazySelect,1996273
600000,QuickSelect,1181557
600000,LazySelect,1344730
600000,QuickSelect,936140
600000,LazySelect,1710162
600000,QuickSelect,1934297
600000,LazySelect,1995082
600000,QuickSelect,1577468
600000,LazySelect,1867440
600000,QuickSelect,2627649
600000,LazySelect,2204055
600000,QuickSelect,1356547
600000,LazySelect,1692524
600000,QuickSelect,1507621
600000,LazySelect,1791551
600000,QuickSelect,724966
600000,LazySelect,1314167
600000,QuickSelect,1066718
600000,LazySelect,1687451
600000,QuickSelect,2281284
600000,LazySelect,2183560
600000,QuickSelect,2925131
600000,LazySelect,2076074
600000,QuickSelect,1871614
600000,LazySelect,1912779
600000,QuickSelect,1253958
600000,LazySelect,2087427
600000,QuickSelect,1668100
600000,LazySelect,2167863
600000,QuickSelect,1248173
600000,LazySelect,1760530
600000,QuickSelect,1717943
600000,LazySelect,2054021
600000,QuickSelect,704597
600000,LazySelect,1377602
600000,QuickSelect,2434763
600000,LazySelect,1895871
600000,QuickSelect,2475214
600000,LazySelect,1942646
600000,QuickSelect,1785915
600000,LazySelect,2077915
600000,QuickSelect,1157106
600000,LazySelect,2213387
600000,QuickSelect,1631474
600000,LazySelect,1693348
600000,QuickSelect,2296964
600000,LazySelect,1902557
600000,QuickSelect,1638748
600000,LazySelect,2091492
600000,QuickSelect,1487374
600000,LazySelect,2198752
600000,QuickSelect,1034122
600000,LazySelect,1744788
600000,QuickSelect,2368658
600000,LazySelect,2206289
600000,QuickSelect,1737053
600000,LazySelect,2005209
600000,QuickSelect,1648171
600000,LazySelect,2000622
600000,QuickSelect,1879530
600000,LazySelect,2069571
600000,QuickSelect,2338155
600000,LazySelect,1873453
600000,QuickSelect,1710105
600000,LazySelect,2146975
600000,QuickSelect,2373172
600000,LazySelect,2212891
600000,QuickSelect,1494208
600000,LazySelect,2060490
600000,QuickSelect,1024894
600000,LazySelect,2159573
600000,QuickSelect,1464823
600000,LazySelect,1843285
600000,QuickSelect,1750725
600000,LazySelect,1774741
600000,QuickSelect,1172142
600000,LazySelect,1280801
600000,QuickSelect,1298902
600000,LazySelect,2210144
600000,QuickSelect,752009
600000,LazySelect,1444044
600000,QuickSelect,1313110
600000,LazySelect,1985436
600000,QuickSelect,2157218
600000,LazySelect,1637101
600000,QuickSelect,3158751
600000,LazySelect,2171683
600000,QuickSelect,1531656
600000,LazySelect,1679691
600000,QuickSelect,2014581
600000,LazySelect,1702736
600000,QuickSelect,1737619
600000,LazySelect,2022129
600000,QuickSelect,1643799
600000,LazySelect,1997738
600000,QuickSelect,1491426
600000,LazySelect,1737951
600000,QuickSelect,946093
600000,LazySelect,2169395
600000,QuickSelect,1351926
600000,LazySelect,2161676
600000,QuickSelect,2693445
600000,LazySelect,1938686
600000,QuickSelect,2552056
600000,LazySelect,1809945
600000,QuickSelect,2530404
600000,LazySelect,2020482
600000,QuickSelect,2032194
600000,LazySelect,2165153
600000,QuickSelect,783697
600000,LazySelect,2250546
600000,QuickSelect,666725
600000,LazySelect,2044812
600000,QuickSelect,1493711
600000,LazySelect,1968848
600000,QuickSelect,961204
600000,LazySelect,1753273
600000,QuickSelect,2073003
