List Size,Algorithm,Comparisons
10000,LazySelect,48123
10000,QuickSelect,13494
10000,LazySelect,54994
10000,QuickSelect,34332
10000,LazySelect,45486
10000,QuickSelect,21840
10000,LazySelect,51859
10000,QuickSelect,17919
10000,LazySelect,42927
10000,QuickSelect,18254
10000,LazySelect,51976
10000,QuickSelect,32904
10000,LazySelect,47415
10000,QuickSelect,30935
10000,LazySelect,48402
10000,QuickSelect,36238
10000,LazySelect,50186
10000,QuickSelect,28973
10000,LazySelect,48760
10000,QuickSelect,19063
10000,LazySelect,54004
10000,QuickSelect,37710
10000,LazySelect,52651
10000,QuickSelect,23344
10000,LazySelect,41440
10000,QuickSelect,18432
10000,LazySelect,47065
10000,QuickSelect,20814
10000,LazySelect,49439
10000,QuickSelect,23099
10000,LazySelect,46357
10000,QuickSelect,11870
10000,LazySelect,46465
10000,QuickSelect,29916
10000,LazySelect,55584
10000,QuickSelect,29869
10000,LazySelect,50431
10000,QuickSelect,20509
10000,LazySelect,41049
10000,QuickSelect,15201
10000,LazySelect,39462
10000,QuickSelect,39048
10000,LazySelect,50549
10000,QuickSelect,27864
10000,LazySelect,48274
10000,QuickSelect,26174
10000,LazySelect,53717
10000,QuickSelect,41237
10000,LazySelect,47639
10000,QuickSelect,33755
10000,LazySelect,50003
10000,QuickSelect,41479
10000,LazySelect,57289
10000,QuickSelect,15395
10000,LazySelect,45110
10000,QuickSelect,31667
10000,LazySelect,47160
10000,QuickSelect,25043
10000,LazySelect,52748
10000,QuickSelect,18985
10000,LazySelect,52042
10000,QuickSelect,26084
10000,LazySelect,52137
10000,QuickSelect,10883
10000,LazySelect,36229
10000,QuickSelect,18233
10000,LazySelect,48802
10000,QuickSelect,15232
10000,LazySelect,49983
10000,QuickSelect,21338
10000,LazySelect,51183
10000,QuickSelect,18192
10000,LazySelect,40957
10000,QuickSelect,26064
10000,LazySelect,52397
10000,QuickSelect,39154
10000,LazySelect,45606
10000,QuickSelect,30866
10000,LazySelect,52728
10000,QuickSelect,14046
10000,LazySelect,52709
10000,QuickSelect,19544
10000,LazySelect,53223
10000,QuickSelect,43326
10000,LazySelect,53394
10000,QuickSelect,30062
10000,LazySelect,49344
10000,QuickSelect,22614
10000,LazySelect,38537
10000,QuickSelect,25911
10000,LazySelect,52454
10000,QuickSelect,21264
10000,LazySelect,53668
10000,QuickSelect,20229
10000,LazySelect,49063
10000,QuickSelect,30144
10000,LazySelect,49472
10000,QuickSelect,29360
10000,LazySelect,48686
10000,QuickSelect,16782
10000,LazySelect,49345
10000,QuickSelect,21443
10000,LazySelect,46069
10000,QuickSelect,36443
10000,LazySelect,53629
10000,QuickSelect,47508
10000,LazySelect,46243
10000,QuickSelect,26965
10000,LazySelect,55443
10000,QuickSelect,29020
10000,LazySelect,48759
10000,QuickSelect,33267
10000,LazySelect,54721
10000,QuickSelect,36883
10000,LazySelect,53828
10000,QuickSelect,54809
10000,LazySelect,50926
10000,QuickSelect,34477
10000,LazySelect,49011
10000,QuickSelect,37314
10000,LazySelect,36391
10000,QuickSelect,43222
10000,LazySelect,49259
10000,QuickSelect,16396
10000,LazySelect,51054
10000,QuickSelect,38007
10000,LazySelect,49073
10000,QuickSelect,27657
10000,LazySelect,51797
10000,QuickSelect,21879
10000,LazySelect,50495
10000,QuickSelect,31353
10000,LazySelect,53518
10000,QuickSelect,34907
10000,LazySelect,53521
10000,QuickSelect,35909
10000,LazySelect,50691
10000,QuickSelect,16730
10000,LazySelect,53677
10000,QuickSelect,35052
10000,LazySelect,54300
10000,QuickSelect,31842
10000,LazySelect,47773
10000,QuickSelect,61499
10000,LazySelect,50104
10000,QuickSelect,41494
10000,LazySelect,44379
10000,QuickSelect,51885
10000,LazySelect,51267
10000,QuickSelect,39065
10000,LazySelect,51109
10000,QuickSelect,44839
10000,LazySelect,53993
10000,QuickSelect,22856
10000,LazySelect,32623
10000,QuickSelect,38756
10000,LazySelect,54980
10000,QuickSelect,24748
10000,LazySelect,51564
10000,QuickSelect,24462
10000,LazySelect,49007
10000,QuickSelect,48156
10000,LazySelect,51993
10000,QuickSelect,33159
10000,LazySelect,48738
10000,QuickSelect,34761
10000,LazySelect,35516
10000,QuickSelect,37394
10000,LazySelect,47676
10000,QuickSelect,21972
10000,LazySelect,49428
10000,QuickSelect,29024
10000,LazySelect,47827
10000,QuickSelect,32259
10000,LazySelect,50899
10000,QuickSelect,37470
10000,LazySelect,51744
10000,QuickSelect,36293
10000,LazySelect,51733
10000,QuickSelect,18006
10000,LazySelect,43132
10000,QuickSelect,20971
10000,LazySelect,48597
10000,QuickSelect,23932
10000,LazySelect,45838
10000,QuickSelect,13956
10000,LazySelect,41165
10000,QuickSelect,25168
10000,LazySelect,51149
10000,QuickSelect,22234
10000,LazySelect,50361
15000,QuickSelect,62812
15000,LazySelect,76279
15000,QuickSelect,63723
15000,LazySelect,76286
15000,QuickSelect,20962
15000,LazySelect,82458
15000,QuickSelect,42782
15000,LazySelect,76975
15000,QuickSelect,89531
15000,LazySelect,74862
15000,QuickSelect,38874
15000,LazySelect,75939
15000,QuickSelect,55276
15000,LazySelect,70099
15000,QuickSelect,55587
15000,LazySelect,74669
15000,QuickSelect,55868
15000,LazySelect,70393
15000,QuickSelect,69710
15000,LazySelect,68892
15000,QuickSelect,37692
15000,LazySelect,67896
15000,QuickSelect,74470
15000,LazySelect,70406
15000,QuickSelect,31385
15000,LazySelect,50335
15000,QuickSelect,22589
15000,LazySelect,80047
15000,QuickSelect,48392
15000,LazySelect,63594
15000,QuickSelect,52523
15000,LazySelect,69404
15000,QuickSelect,59596
15000,LazySelect,68189
15000,QuickSelect,38989
15000,LazySelect,67645
15000,QuickSelect,42590
15000,LazySelect,67813
15000,QuickSelect,24545
15000,LazySelect,75904
15000,QuickSelect,57627
15000,LazySelect,70107
15000,QuickSelect,58666
15000,LazySelect,75495
15000,QuickSelect,57885
15000,LazySelect,64762
15000,QuickSelect,40662
15000,LazySelect,70057
15000,QuickSelect,44917
15000,LazySelect,75661
15000,QuickSelect,27117
15000,LazySelect,78574
15000,QuickSelect,35064
15000,LazySelect,71622
15000,QuickSelect,66313
15000,LazySelect,73068
15000,QuickSelect,29833
15000,LazySelect,72204
15000,QuickSelect,31999
15000,LazySelect,70329
15000,QuickSelect,62716
15000,LazySelect,68663
15000,QuickSelect,38109
15000,LazySelect,66572
15000,QuickSelect,39511
15000,LazySelect,73346
15000,QuickSelect,21877
15000,LazySelect,79532
15000,QuickSelect,51846
15000,LazySelect,72916
15000,QuickSelect,24609
15000,LazySelect,75387
15000,QuickSelect,45331
15000,LazySelect,74426
15000,QuickSelect,38502
15000,LazySelect,73625
15000,QuickSelect,55403
15000,LazySelect,65660
15000,QuickSelect,46609
15000,LazySelect,71865
15000,QuickSelect,29500
15000,LazySelect,77615
15000,QuickSelect,55381
15000,LazySelect,59345
15000,QuickSelect,43385
15000,LazySelect,65112
15000,QuickSelect,42265
15000,LazySelect,70681
15000,QuickSelect,41820
15000,LazySelect,73094
15000,QuickSelect,37112
15000,LazySelect,74574
15000,QuickSelect,43589
15000,LazySelect,70209
15000,QuickSelect,26994
15000,LazySelect,77629
15000,QuickSelect,34729
15000,LazySelect,79134
15000,QuickSelect,46937
15000,LazySelect,70241
15000,QuickSelect,49978
15000,LazySelect,69768
15000,QuickSelect,25383
15000,LazySelect,79410
15000,QuickSelect,64602
15000,LazySelect,70182
15000,QuickSelect,37510
15000,LazySelect,72137
15000,QuickSelect,37429
15000,LazySelect,73576
15000,QuickSelect,49150
15000,LazySelect,73199
15000,QuickSelect,77202
15000,LazySelect,74867
15000,QuickSelect,30660
15000,LazySelect,73429
15000,QuickSelect,25459
15000,LazySelect,74470
15000,QuickSelect,33527
15000,LazySelect,77544
15000,QuickSelect,17098
15000,LazySelect,62898
15000,QuickSelect,64062
15000,LazySelect,75955
15000,QuickSelect,30444
15000,LazySelect,69504
15000,QuickSelect,45129
15000,LazySelect,78276
15000,QuickSelect,43072
15000,LazySelect,61312
15000,QuickSelect,56392
15000,LazySelect,70862
15000,QuickSelect,58667
15000,LazySelect,74012
15000,QuickSelect,35628
15000,LazySelect,58835
15000,QuickSelect,25000
15000,LazySelect,75070
15000,QuickSelect,85867
15000,LazySelect,70970
15000,QuickSelect,29118
15000,LazySelect,65515
15000,QuickSelect,40177
15000,LazySelect,75397
15000,QuickSelect,71250
15000,LazySelect,75119
15000,QuickSelect,47768
15000,LazySelect,69376
15000,QuickSelect,52772
15000,LazySelect,75979
15000,QuickSelect,33071
15000,LazySelect,66733
15000,QuickSelect,32060
15000,LazySelect,64266
15000,QuickSelect,43833
15000,LazySelect,51777
15000,QuickSelect,42101
15000,LazySelect,48091
15000,QuickSelect,44478
15000,LazySelect,74249
15000,QuickSelect,35914
15000,LazySelect,70281
15000,QuickSelect,47080
15000,LazySelect,78996
15000,QuickSelect,53939
15000,LazySelect,72033
15000,QuickSelect,27772
15000,LazySelect,50384
15000,QuickSelect,56346
15000,LazySelect,67514
15000,QuickSelect,70463
15000,LazySelect,75603
15000,QuickSelect,44992
15000,LazySelect,60271
15000,QuickSelect,33651
15000,LazySelect,77708
15000,QuickSelect,36357
15000,LazySelect,67305
15000,QuickSelect,64004
15000,LazySelect,71809
15000,QuickSelect,45415
15000,LazySelect,65336
15000,QuickSelect,33375
15000,LazySelect,77075
15000,QuickSelect,73235
15000,LazySelect,78977
15000,QuickSelect,52279
15000,LazySelect,62445
15000,QuickSelect,56006
15000,LazySelect,72564
15000,QuickSelect,43927
15000,LazySelect,74090
15000,QuickSelect,41635
15000,LazySelect,67883
15000,QuickSelect,37379
15000,LazySelect,72507
15000,QuickSelect,26251
15000,LazySelect,65323
15000,QuickSelect,33641
15000,LazySelect,48554
20000,QuickSelect,50303
20000,LazySelect,95741
20000,QuickSelect,79985
20000,LazySelect,88658
20000,QuickSelect,47728
20000,LazySelect,93761
20000,QuickSelect,33498
20000,LazySelect,72292
20000,QuickSelect,73941
20000,LazySelect,91262
20000,QuickSelect,64261
20000,LazySelect,94791
20000,QuickSelect,44219
20000,LazySelect,89400
20000,QuickSelect,74522
20000,LazySelect,92638
20000,QuickSelect,60485
20000,LazySelect,63797
20000,QuickSelect,55172
20000,LazySelect,86469
20000,QuickSelect,68186
20000,LazySelect,96696
20000,QuickSelect,67245
20000,LazySelect,91729
20000,QuickSelect,37892
20000,LazySelect,90185
20000,QuickSelect,48174
20000,LazySelect,86841
20000,QuickSelect,67260
20000,LazySelect,94890
20000,QuickSelect,68459
20000,LazySelect,96623
20000,QuickSelect,45234
20000,LazySelect,65108
20000,QuickSelect,67553
20000,LazySelect,90332
20000,QuickSelect,62968
20000,LazySelect,94093
20000,QuickSelect,80205
20000,LazySelect,96375
20000,QuickSelect,62954
20000,LazySelect,90442
20000,QuickSelect,30491
20000,LazySelect,98693
20000,QuickSelect,57852
20000,LazySelect,85996
20000,QuickSelect,40101
20000,LazySelect,103991
20000,QuickSelect,79635
20000,LazySelect,98843
20000,QuickSelect,72271
20000,LazySelect,84820
20000,QuickSelect,70911
20000,LazySelect,84727
20000,QuickSelect,52147
20000,LazySelect,96255
20000,QuickSelect,86850
20000,LazySelect,93093
20000,QuickSelect,84479
20000,LazySelect,82608
20000,QuickSelect,47280
20000,LazySelect,97664
20000,QuickSelect,33813
20000,LazySelect,86688
20000,QuickSelect,47685
20000,LazySelect,92272
20000,QuickSelect,45809
20000,LazySelect,78348
20000,QuickSelect,52169
20000,LazySelect,90339
20000,QuickSelect,32754
20000,LazySelect,93884
20000,QuickSelect,49270
20000,LazySelect,79535
20000,QuickSelect,71851
20000,LazySelect,92027
20000,QuickSelect,19999
20000,LazySelect,101846
20000,QuickSelect,75137
20000,LazySelect,89002
20000,QuickSelect,67621
20000,LazySelect,88253
20000,QuickSelect,46246
20000,LazySelect,82083
20000,QuickSelect,70583
20000,LazySelect,86466
20000,QuickSelect,79556
20000,LazySelect,89933
20000,QuickSelect,55342
20000,LazySelect,102488
20000,QuickSelect,47840
20000,LazySelect,103131
20000,QuickSelect,67665
20000,LazySelect,99558
20000,QuickSelect,32113
20000,LazySelect,99436
20000,QuickSelect,32319
20000,LazySelect,80087
20000,QuickSelect,83947
20000,LazySelect,91709
20000,QuickSelect,28066
20000,LazySelect,84411
20000,QuickSelect,21214
20000,LazySelect,61032
20000,QuickSelect,54225
20000,LazySelect,91490
20000,QuickSelect,67757
20000,LazySelect,83690
20000,QuickSelect,39076
20000,LazySelect,93224
20000,QuickSelect,60718
20000,LazySelect,93398
20000,QuickSelect,59791
20000,LazySelect,89603
20000,QuickSelect,57251
20000,LazySelect,92730
20000,QuickSelect,31645
20000,LazySelect,96355
20000,QuickSelect,30478
20000,LazySelect,79091
20000,QuickSelect,37440
20000,LazySelect,90888
20000,QuickSelect,50097
20000,LazySelect,101889
20000,QuickSelect,39966
20000,LazySelect,97611
20000,QuickSelect,25540
20000,LazySelect,63991
20000,QuickSelect,45040
20000,LazySelect,87549
20000,QuickSelect,42289
20000,LazySelect,81560
20000,QuickSelect,73405
20000,LazySelect,94352
20000,QuickSelect,89560
20000,LazySelect,91605
20000,QuickSelect,51087
20000,LazySelect,89309
20000,QuickSelect,63023
20000,LazySelect,93119
20000,QuickSelect,112841
20000,LazySelect,101179
20000,QuickSelect,43674
20000,LazySelect,100597
20000,QuickSelect,52550
20000,LazySelect,87022
20000,QuickSelect,49362
20000,LazySelect,98480
20000,QuickSelect,51689
20000,LazySelect,95831
20000,QuickSelect,84547
20000,LazySelect,99484
20000,QuickSelect,66179
20000,LazySelect,86335
20000,QuickSelect,44342
20000,LazySelect,82192
20000,QuickSelect,77335
20000,LazySelect,95742
20000,QuickSelect,55186
20000,LazySelect,103688
20000,QuickSelect,28126
20000,LazySelect,87246
20000,QuickSelect,31181
20000,LazySelect,83428
20000,QuickSelect,79443
20000,LazySelect,96422
20000,QuickSelect,70264
20000,LazySelect,92120
20000,QuickSelect,50515
20000,LazySelect,89594
20000,QuickSelect,62859
20000,LazySelect,102987
20000,QuickSelect,71910
20000,LazySelect,92933
20000,QuickSelect,83857
20000,LazySelect,89899
20000,QuickSelect,81586
20000,LazySelect,101777
20000,QuickSelect,84370
20000,LazySelect,82600
20000,QuickSelect,35768
20000,LazySelect,97228
20000,QuickSelect,66159
20000,LazySelect,92654
20000,QuickSelect,79050
20000,LazySelect,90784
20000,QuickSelect,88852
20000,LazySelect,87070
20000,QuickSelect,53688
20000,LazySelect,91456
20000,QuickSelect,90464
20000,LazySelect,83720
20000,QuickSelect,86620
20000,LazySelect,89239
20000,QuickSelect,56624
20000,LazySelect,91667
20000,QuickSelect,110857
20000,LazySelect,87542
20000,QuickSelect,55706
20000,LazySelect,90944
25000,QuickSelect,116827
25000,LazySelect,117948
25000,QuickSelect,74196
25000,LazySelect,84985
25000,QuickSelect,93909
25000,LazySelect,106590
25000,QuickSelect,51987
25000,LazySelect,120932
25000,QuickSelect,153987
25000,LazySelect,117611
25000,QuickSelect,102738
25000,LazySelect,116006
25000,QuickSelect,79025
25000,LazySelect,120829
25000,QuickSelect,52068
25000,LazySelect,110962
25000,QuickSelect,108371
25000,LazySelect,105433
25000,QuickSelect,74975
25000,LazySelect,111686
25000,QuickSelect,75516
25000,LazySelect,110888
25000,QuickSelect,86688
25000,LazySelect,108728
25000,QuickSelect,34316
25000,LazySelect,102852
25000,QuickSelect,44495
25000,LazySelect,122005
25000,QuickSelect,114510
25000,LazySelect,116397
25000,QuickSelect,65995
25000,LazySelect,110049
25000,QuickSelect,55168
25000,LazySelect,107100
25000,QuickSelect,40171
25000,LazySelect,111566
25000,QuickSelect,109669
25000,LazySelect,110119
25000,QuickSelect,87384
25000,LazySelect,121754
25000,QuickSelect,108087
25000,LazySelect,103437
25000,QuickSelect,106885
25000,LazySelect,115770
25000,QuickSelect,70302
25000,LazySelect,99744
25000,QuickSelect,77562
25000,LazySelect,125244
25000,QuickSelect,65303
25000,LazySelect,105229
25000,QuickSelect,43830
25000,LazySelect,100463
25000,QuickSelect,81609
25000,LazySelect,114634
25000,QuickSelect,102668
25000,LazySelect,121818
25000,QuickSelect,86648
25000,LazySelect,122240
25000,QuickSelect,80265
25000,LazySelect,124005
25000,QuickSelect,68246
25000,LazySelect,115395
25000,QuickSelect,45383
25000,LazySelect,121228
25000,QuickSelect,64728
25000,LazySelect,90561
25000,QuickSelect,77908
25000,LazySelect,104382
25000,QuickSelect,131918
25000,LazySelect,114374
25000,QuickSelect,68527
25000,LazySelect,106466
25000,QuickSelect,97335
25000,LazySelect,114031
25000,QuickSelect,77312
25000,LazySelect,121913
25000,QuickSelect,116301
25000,LazySelect,108228
25000,QuickSelect,79678
25000,LazySelect,109427
25000,QuickSelect,54265
25000,LazySelect,107683
25000,QuickSelect,78431
25000,LazySelect,117509
25000,QuickSelect,64131
25000,LazySelect,116690
25000,QuickSelect,89343
25000,LazySelect,128273
25000,QuickSelect,89555
25000,LazySelect,118500
25000,QuickSelect,41904
25000,LazySelect,115850
25000,QuickSelect,73287
25000,LazySelect,114897
25000,QuickSelect,111268
25000,LazySelect,114100
25000,QuickSelect,116678
25000,LazySelect,108643
25000,QuickSelect,46210
25000,LazySelect,80616
25000,QuickSelect,83097
25000,LazySelect,128025
25000,QuickSelect,39285
25000,LazySelect,80211
25000,QuickSelect,166219
25000,LazySelect,112962
25000,QuickSelect,51131
25000,LazySelect,114822
25000,QuickSelect,72805
25000,LazySelect,124598
25000,QuickSelect,56191
25000,LazySelect,89117
25000,QuickSelect,68187
25000,LazySelect,115081
25000,QuickSelect,82712
25000,LazySelect,113521
25000,QuickSelect,98033
25000,LazySelect,117914
25000,QuickSelect,57090
25000,LazySelect,113642
25000,QuickSelect,49971
25000,LazySelect,110130
25000,QuickSelect,44068
25000,LazySelect,100084
25000,QuickSelect,152451
25000,LazySelect,124257
25000,QuickSelect,72268
25000,LazySelect,121395
25000,QuickSelect,87728
25000,LazySelect,105093
25000,QuickSelect,67745
25000,LazySelect,105364
25000,QuickSelect,138579
25000,LazySelect,106398
25000,QuickSelect,102327
25000,LazySelect,114839
25000,QuickSelect,158024
25000,LazySelect,117918
25000,QuickSelect,43623
25000,LazySelect,120287
25000,QuickSelect,85300
25000,LazySelect,114318
25000,QuickSelect,77668
25000,LazySelect,109404
25000,QuickSelect,64160
25000,LazySelect,114816
25000,QuickSelect,62180
25000,LazySelect,104324
25000,QuickSelect,71034
25000,LazySelect,123553
25000,QuickSelect,72242
25000,LazySelect,114404
25000,QuickSelect,98920
25000,LazySelect,127163
25000,QuickSelect,58793
25000,LazySelect,113933
25000,QuickSelect,55975
25000,LazySelect,79521
25000,QuickSelect,58381
25000,LazySelect,111055
25000,QuickSelect,31748
25000,LazySelect,103768
25000,QuickSelect,73332
25000,LazySelect,118851
25000,QuickSelect,94306
25000,LazySelect,124908
25000,QuickSelect,77688
25000,LazySelect,100348
25000,QuickSelect,87668
25000,LazySelect,111882
25000,QuickSelect,71752
25000,LazySelect,111212
25000,QuickSelect,74245
25000,LazySelect,109650
25000,QuickSelect,92154
25000,LazySelect,91680
25000,QuickSelect,85147
25000,LazySelect,102778
25000,QuickSelect,125895
25000,LazySelect,109308
25000,QuickSelect,58618
25000,LazySelect,105645
25000,QuickSelect,46547
25000,LazySelect,122039
25000,QuickSelect,74186
25000,LazySelect,110134
25000,QuickSelect,121580
25000,LazySelect,115325
25000,QuickSelect,65168
25000,LazySelect,105716
25000,QuickSelect,33296
25000,LazySelect,105297
25000,QuickSelect,34953
25000,LazySelect,123510
25000,QuickSelect,129007
25000,LazySelect,113791
25000,QuickSelect,98417
25000,LazySelect,104986
25000,QuickSelect,113927
25000,LazySelect,120349
30000,QuickSelect,94444
30000,LazySelect,138167
30000,QuickSelect,106735
30000,LazySelect,121392
30000,QuickSelect,154752
30000,LazySelect,135252
30000,QuickSelect,66235
30000,LazySelect,146714
30000,QuickSelect,72242
30000,LazySelect,137294
30000,QuickSelect,111393
30000,LazySelect,150510
30000,QuickSelect,130152
30000,LazySelect,149519
30000,QuickSelect,88612
30000,LazySelect,103018
30000,QuickSelect,134575
30000,LazySelect,135994
30000,QuickSelect,108205
30000,LazySelect,129764
30000,QuickSelect,57766
30000,LazySelect,128897
30000,QuickSelect,63873
30000,LazySelect,134873
30000,QuickSelect,107479
30000,LazySelect,123021
30000,QuickSelect,149478
30000,LazySelect,129447
30000,QuickSelect,58824
30000,LazySelect,132150
30000,QuickSelect,120328
30000,LazySelect,135562
30000,QuickSelect,74529
30000,LazySelect,122805
30000,QuickSelect,70076
30000,LazySelect,136241
30000,QuickSelect,128148
30000,LazySelect,137133
30000,QuickSelect,114744
30000,LazySelect,135868
30000,QuickSelect,142460
30000,LazySelect,141000
30000,QuickSelect,43588
30000,LazySelect,124430
30000,QuickSelect,93952
30000,LazySelect,145531
30000,QuickSelect,126636
30000,LazySelect,145843
30000,QuickSelect,91115
30000,LazySelect,140388
30000,QuickSelect,147227
30000,LazySelect,130714
30000,QuickSelect,89528
30000,LazySelect,130076
30000,QuickSelect,158660
30000,LazySelect,140594
30000,QuickSelect,131154
30000,LazySelect,130866
30000,QuickSelect,77778
30000,LazySelect,134070
30000,QuickSelect,55132
30000,LazySelect,146840
30000,QuickSelect,77802
30000,LazySelect,140381
30000,QuickSelect,132055
30000,LazySelect,136761
30000,QuickSelect,56749
30000,LazySelect,137658
30000,QuickSelect,93226
30000,LazySelect,149172
30000,QuickSelect,108801
30000,LazySelect,138005
30000,QuickSelect,87761
30000,LazySelect,127647
30000,QuickSelect,47796
30000,LazySelect,124165
30000,QuickSelect,129646
30000,LazySelect,132702
30000,QuickSelect,60483
30000,LazySelect,137660
30000,QuickSelect,83559
30000,LazySelect,120774
30000,QuickSelect,69976
30000,LazySelect,144564
30000,QuickSelect,146639
30000,LazySelect,133203
30000,QuickSelect,96121
30000,LazySelect,132857
30000,QuickSelect,53329
30000,LazySelect,122831
30000,QuickSelect,102140
30000,LazySelect,130612
30000,QuickSelect,112143
30000,LazySelect,119787
30000,QuickSelect,169756
30000,LazySelect,136470
30000,QuickSelect,60982
30000,LazySelect,98667
30000,QuickSelect,76333
30000,LazySelect,87714
30000,QuickSelect,83332
30000,LazySelect,131989
30000,QuickSelect,61400
30000,LazySelect,116020
30000,QuickSelect,95787
30000,LazySelect,137730
30000,QuickSelect,94516
30000,LazySelect,125824
30000,QuickSelect,137346
30000,LazySelect,141875
30000,QuickSelect,89963
30000,LazySelect,130476
30000,QuickSelect,71750
30000,LazySelect,134128
30000,QuickSelect,54236
30000,LazySelect,138189
30000,QuickSelect,48962
