List Size,Algorithm,Comparisons
1500000,QuickSelect,5689087
1500000,LazySelect,4050910
1500000,QuickSelect,4356658
1500000,LazySelect,4570519
1500000,QuickSelect,8390627
1500000,LazySelect,4973192
1500000,QuickSelect,4529785
1500000,LazySelect,4912833
1500000,QuickSelect,2843411
1500000,LazySelect,5198114
1500000,QuickSelect,3670820
1500000,LazySelect,5030373
1500000,QuickSelect,6154026
1500000,LazySelect,4406192
1500000,QuickSelect,3495561
1500000,LazySelect,4991446
1500000,QuickSelect,4186738
1500000,LazySelect,3892941
1500000,QuickSelect,5212467
1500000,LazySelect,4646873
1500000,QuickSelect,6810511
1500000,LazySelect,4724108
1500000,QuickSelect,2918680
1500000,LazySelect,4227935
1500000,QuickSelect,4533234
1500000,LazySelect,5200671
1500000,QuickSelect,4483867
1500000,LazySelect,4593296
1500000,QuickSelect,6719985
1500000,LazySelect,3855436
1500000,QuickSelect,4254014
1500000,LazySelect,4170260
1500000,QuickSelect,5126238
1500000,LazySelect,4873506
1500000,QuickSelect,8273307
1500000,LazySelect,4392126
1500000,QuickSelect,4061464
1500000,LazySelect,3975159
1500000,QuickSelect,3185159
1500000,LazySelect,5035110
1500000,QuickSelect,5703184
1500000,LazySelect,3910748
1500000,QuickSelect,2909592
1500000,LazySelect,4767810
1500000,QuickSelect,6072099
1500000,LazySelect,5017910
1500000,QuickSelect,3000402
1500000,LazySelect,4114401
1500000,QuickSelect,2981188
1500000,LazySelect,5044736
1500000,QuickSelect,5760306
1500000,LazySelect,4051602
1500000,QuickSelect,4442524
1500000,LazySelect,4981663
1500000,QuickSelect,4274790
1500000,LazySelect,4170160
1500000,QuickSelect,3128653
1500000,LazySelect,3763448
1500000,QuickSelect,3427419
1500000,LazySelect,4314360
1500000,QuickSelect,7947904
1500000,LazySelect,4251191
1500000,QuickSelect,2709257
1500000,LazySelect,5055120
1500000,QuickSelect,2158968
1500000,LazySelect,4129858
1500000,QuickSelect,4001536
1500000,LazySelect,4093334
1500000,QuickSelect,5411992
1500000,LazySelect,3885454
1500000,QuickSelect,6259492
1500000,LazySelect,4063208
1500000,QuickSelect,3836243
1500000,LazySelect,3979074
1500000,QuickSelect,7459925
1500000,LazySelect,4275717
1500000,QuickSelect,4111826
1500000,LazySelect,4266053
1500000,QuickSelect,3134645
1500000,LazySelect,5069361
1500000,QuickSelect,6344691
1500000,LazySelect,4447820
1500000,QuickSelect,5973401
1500000,LazySelect,3767480
1500000,QuickSelect,3111957
1500000,LazySelect,3876312
1500000,QuickSelect,2888842
1500000,LazySelect,3845295
1500000,QuickSelect,5918146
1500000,LazySelect,3932097
1500000,QuickSelect,2985229
1500000,LazySelect,4028401
1500000,QuickSelect,3497204
1500000,LazySelect,4802075
1500000,QuickSelect,5268696
1500000,LazySelect,4726284
1500000,QuickSelect,4232742
1500000,LazySelect,4209638
1500000,QuickSelect,6119153
1500000,LazySelect,4774592
1500000,QuickSelect,5868527
1500000,LazySelect,3998751
1500000,QuickSelect,6516831
1500000,LazySelect,4590980
1500000,QuickSelect,2793576
1500000,LazySelect,4142993
1500000,QuickSelect,4844185
1500000,LazySelect,4503770
1500000,QuickSelect,4996426
1500000,LazySelect,4864724
1500000,QuickSelect,2185241
1500000,LazySelect,2941110
1500000,QuickSelect,3892235
1500000,LazySelect,5042850
1500000,QuickSelect,5575417
1500000,LazySelect,5096283
1500000,QuickSelect,4532442
1500000,LazySelect,4267094
1500000,QuickSelect,4048186
1500000,LazySelect,4086979
1500000,QuickSelect,3641248
1500000,LazySelect,4392125
1500000,QuickSelect,3559974
1500000,LazySelect,4178704
1500000,QuickSelect,3469688
1500000,LazySelect,4887309
1500000,QuickSelect,5724970
1500000,LazySelect,4335809
1500000,QuickSelect,3813476
1500000,LazySelect,4003753
1500000,QuickSelect,5150007
1500000,LazySelect,4462569
1500000,QuickSelect,4434864
1500000,LazySelect,3983863
1500000,QuickSelect,2890888
1500000,LazySelect,3544551
1500000,QuickSelect,4160160
1500000,LazySelect,4073942
1500000,QuickSelect,6001094
1500000,LazySelect,4067575
1500000,QuickSelect,2777529
1500000,LazySelect,4789121
1500000,QuickSelect,9882998
1500000,LazySelect,4405263
1500000,QuickSelect,5556397
1500000,LazySelect,4157191
1500000,QuickSelect,4393097
1500000,LazySelect,3868579
1500000,QuickSelect,5614835
1500000,LazySelect,4315438
1500000,QuickSelect,5146424
1500000,LazySelect,4981175
1500000,QuickSelect,5465424
1500000,LazySelect,5156552
1500000,QuickSelect,4296822
1500000,LazySelect,4200029
1500000,QuickSelect,3547733
1500000,LazySelect,5102917
1500000,QuickSelect,4556883
1500000,LazySelect,4085224
1500000,QuickSelect,2737466
1500000,LazySelect,4987570
1500000,QuickSelect,4796203
1500000,LazySelect,4016372
1500000,QuickSelect,3258820
1500000,LazySelect,4145153
1500000,QuickSelect,6033285
1500000,LazySelect,4449496
1500000,QuickSelect,3323234
1500000,LazySelect,4077880
1500000,QuickSelect,3084734
1500000,LazySelect,3806691
1500000,QuickSelect,4148311
1500000,LazySelect,4042242
1500000,QuickSelect,4614358
1500000,LazySelect,4828097
1500000,QuickSelect,4204780
1500000,LazySelect,4701507
1500000,QuickSelect,4521688
1500000,LazySelect,4552064
1500000,QuickSelect,6179580
1500000,LazySelect,4282971
1500000,QuickSelect,4907375
1500000,LazySelect,4542240
1500000,QuickSelect,4777033
1500000,LazySelect,5135070
1500000,QuickSelect,4332933
1500000,LazySelect,4249069
1500000,QuickSelect,4453878
1500000,LazySelect,4540855
2000000,QuickSelect,10273635
2000000,LazySelect,6075480
2000000,QuickSelect,3940681
2000000,LazySelect,6617234
2000000,QuickSelect,6168446
2000000,LazySelect,4985995
2000000,QuickSelect,4038049
2000000,LazySelect,6513161
2000000,QuickSelect,8156022
2000000,LazySelect,5709154
2000000,QuickSelect,5347325
2000000,LazySelect,5798668
2000000,QuickSelect,3491945
2000000,LazySelect,6000134
2000000,QuickSelect,6920542
2000000,LazySelect,4909886
2000000,QuickSelect,4066574
2000000,LazySelect,6540812
2000000,QuickSelect,4843060
2000000,LazySelect,5260462
2000000,QuickSelect,6377555
2000000,LazySelect,6010036
2000000,QuickSelect,4616922
2000000,LazySelect,6251835
2000000,QuickSelect,6183355
2000000,LazySelect,5941973
2000000,QuickSelect,6938626
2000000,LazySelect,6022706
2000000,QuickSelect,5002368
2000000,LazySelect,5547718
2000000,QuickSelect,3718469
2000000,LazySelect,4903560
2000000,QuickSelect,2285808
2000000,LazySelect,6792628
2000000,QuickSelect,2911093
2000000,LazySelect,4857124
2000000,QuickSelect,4452460
2000000,LazySelect,5752201
2000000,QuickSelect,3751692
2000000,LazySelect,4927304
2000000,QuickSelect,10664533
2000000,LazySelect,5554738
2000000,QuickSelect,3380354
2000000,LazySelect,6490658
2000000,QuickSelect,3971526
2000000,LazySelect,6065664
2000000,QuickSelect,4602950
2000000,LazySelect,5655287
2000000,QuickSelect,9343765
2000000,LazySelect,5385618
2000000,QuickSelect,5777829
2000000,LazySelect,5708641
2000000,QuickSelect,4165375
2000000,LazySelect,6512109
2000000,QuickSelect,3603830
2000000,LazySelect,5768036
2000000,QuickSelect,5803849
2000000,LazySelect,5509620
2000000,QuickSelect,7676107
2000000,LazySelect,5646802
2000000,QuickSelect,6220333
2000000,LazySelect,5363643
2000000,QuickSelect,3416635
2000000,LazySelect,5594764
2000000,QuickSelect,6939695
2000000,LazySelect,4959015
2000000,QuickSelect,5244254
2000000,LazySelect,5571164
2000000,QuickSelect,5569307
2000000,LazySelect,5367308
2000000,QuickSelect,6864491
2000000,LazySelect,5882620
2000000,QuickSelect,2402793
2000000,LazySelect,6713040
2000000,QuickSelect,6864431
2000000,LazySelect,4909967
2000000,QuickSelect,6672057
2000000,LazySelect,6010911
2000000,QuickSelect,5882189
2000000,LazySelect,5398778
2000000,QuickSelect,6023149
2000000,LazySelect,4955285
2000000,QuickSelect,6776682
2000000,LazySelect,5810207
2000000,QuickSelect,6214020
2000000,LazySelect,6395552
2000000,QuickSelect,5870784
2000000,LazySelect,5550112
2000000,QuickSelect,5789757
2000000,LazySelect,6498832
2000000,QuickSelect,8643203
2000000,LazySelect,6528888
2000000,QuickSelect,2926710
2000000,LazySelect,5103201
2000000,QuickSelect,5364870
2000000,LazySelect,6509846
2000000,QuickSelect,4797963
2000000,LazySelect,6489787
2000000,QuickSelect,4127269
2000000,LazySelect,5242224
2000000,QuickSelect,5104764
2000000,LazySelect,6262359
2000000,QuickSelect,7020702
2000000,LazySelect,6726329
2000000,QuickSelect,7102937
2000000,LazySelect,5043294
2000000,QuickSelect,2803586
2000000,LazySelect,6387286
2000000,QuickSelect,6813178
2000000,LazySelect,5246780
2000000,QuickSelect,5492897
2000000,LazySelect,5771883
2000000,QuickSelect,7073127
2000000,LazySelect,5361755
2000000,QuickSelect,5912979
2000000,LazySelect,6081512
2000000,QuickSelect,4487641
2000000,LazySelect,5926773
2000000,QuickSelect,4835780
2000000,LazySelect,6330181
2000000,QuickSelect,4182780
2000000,LazySelect,6070556
2000000,QuickSelect,4516366
2000000,LazySelect,4952423
2000000,QuickSelect,5428120
2000000,LazySelect,5041487
2000000,QuickSelect,6931997
2000000,LazySelect,5770573
2000000,QuickSelect,7196230
2000000,LazySelect,4925914
2000000,QuickSelect,5709673
2000000,LazySelect,6435933
2000000,QuickSelect,4448901
2000000,LazySelect,6161754
2000000,QuickSelect,8256201
2000000,LazySelect,5736065
2000000,QuickSelect,3694941
2000000,LazySelect,5933380
2000000,QuickSelect,9302683
2000000,LazySelect,6499210
2000000,QuickSelect,4154955
2000000,LazySelect,6413672
2000000,QuickSelect,3831112
2000000,LazySelect,5777208
2000000,QuickSelect,7007625
2000000,LazySelect,5720041
2000000,QuickSelect,5845005
2000000,LazySelect,5304047
2000000,QuickSelect,6928822
2000000,LazySelect,6295249
2000000,QuickSelect,6346167
2000000,LazySelect,6445979
2000000,QuickSelect,8851370
2000000,LazySelect,6415165
2000000,QuickSelect,9247463
2000000,LazySelect,6032775
2000000,QuickSelect,8742265
2000000,LazySelect,5353096
2000000,QuickSelect,4596861
2000000,LazySelect,4912046
2000000,QuickSelect,3210878
2000000,LazySelect,5110343
2000000,QuickSelect,5846192
2000000,LazySelect,5676318
2000000,QuickSelect,5920778
2000000,LazySelect,5894097
2000000,QuickSelect,5126082
2000000,LazySelect,5772661
2000000,QuickSelect,6113032
2000000,LazySelect,5336184
2000000,QuickSelect,9809832
2000000,LazySelect,5268935
2000000,QuickSelect,5588430
2000000,LazySelect,6400840
2000000,QuickSelect,3644099
2000000,LazySelect,4921201
2000000,QuickSelect,6915274
2000000,LazySelect,6147446
2000000,QuickSelect,4823670
2000000,LazySelect,5900556
2000000,QuickSelect,5039322
2000000,LazySelect,5770786
2000000,QuickSelect,7401617
2000000,LazySelect,6601426
2000000,QuickSelect,5849229
2000000,LazySelect,5832972
2000000,QuickSelect,5170345
2000000,LazySelect,4949198
2000000,QuickSelect,6995698
2000000,LazySelect,5145332
2000000,QuickSelect,5712760
2000000,LazySelect,5854930
2000000,QuickSelect,6330773
2000000,LazySelect,5871058
2000000,QuickSelect,4066255
2000000,LazySelect,5651257
2000000,QuickSelect,4199151
2000000,LazySelect,5382765
2000000,QuickSelect,8057070
2000000,LazySelect,6032831
2500000,QuickSelect,7511721
2500000,LazySelect,7339419
2500000,QuickSelect,6227562
2500000,LazySelect,6799985
2500000,QuickSelect,11138485
2500000,LazySelect,7885340
2500000,QuickSelect,10328611
2500000,LazySelect,7841566
2500000,QuickSelect,8076967
2500000,LazySelect,7677504
2500000,QuickSelect,6651893
2500000,LazySelect,7052628
2500000,QuickSelect,7747116
2500000,LazySelect,7325086
2500000,QuickSelect,6221832
2500000,LazySelect,8051679
2500000,QuickSelect,4488334
2500000,LazySelect,7794094
2500000,QuickSelect,7631996
2500000,LazySelect,6122040
2500000,QuickSelect,6222672
2500000,LazySelect,8121386
2500000,QuickSelect,7114241
2500000,LazySelect,7609523
2500000,QuickSelect,9375699
2500000,LazySelect,6409408
2500000,QuickSelect,7670936
2500000,LazySelect,7476867
2500000,QuickSelect,8520645
2500000,LazySelect,7583209
2500000,QuickSelect,8758800
2500000,LazySelect,6820719
2500000,QuickSelect,9304980
2500000,LazySelect,7460509
2500000,QuickSelect,6558607
2500000,LazySelect,7345776
2500000,QuickSelect,14627825
2500000,LazySelect,6631887
2500000,QuickSelect,5193845
2500000,LazySelect,8272725
2500000,QuickSelect,8480332
2500000,LazySelect,7265153
2500000,QuickSelect,9590242
2500000,LazySelect,7567561
2500000,QuickSelect,8111281
2500000,LazySelect,6794697
2500000,QuickSelect,7015835
2500000,LazySelect,8002389
2500000,QuickSelect,4547950
2500000,LazySelect,6258067
2500000,QuickSelect,3854932
2500000,LazySelect,5944972
2500000,QuickSelect,10252592
2500000,LazySelect,7363359
2500000,QuickSelect,5247278
2500000,LazySelect,6818989
2500000,QuickSelect,6797079
2500000,LazySelect,6695364
2500000,QuickSelect,9952898
2500000,LazySelect,6598353
2500000,QuickSelect,4899552
2500000,LazySelect,6445519
2500000,QuickSelect,7099479
2500000,LazySelect,7960449
2500000,QuickSelect,6699353
2500000,LazySelect,7783986
2500000,QuickSelect,5469663
2500000,LazySelect,6093085
2500000,QuickSelect,12137431
2500000,LazySelect,6372114
2500000,QuickSelect,11479299
2500000,LazySelect,7677209
2500000,QuickSelect,8951692
2500000,LazySelect,6527252
2500000,QuickSelect,9851714
2500000,LazySelect,6262881
2500000,QuickSelect,8639291
2500000,LazySelect,7331595
2500000,QuickSelect,10524959
2500000,LazySelect,6813573
2500000,QuickSelect,3853288
2500000,LazySelect,6338898
2500000,QuickSelect,4649045
2500000,LazySelect,8248468
2500000,QuickSelect,7831555
2500000,LazySelect,7912950
2500000,QuickSelect,13437715
2500000,LazySelect,6201773
2500000,QuickSelect,11346023
2500000,LazySelect,7529101
2500000,QuickSelect,8308594
2500000,LazySelect,8008018
2500000,QuickSelect,9609268
2500000,LazySelect,6835495
2500000,QuickSelect,7432848
2500000,LazySelect,6945492
2500000,QuickSelect,6721815
2500000,LazySelect,6962477
2500000,QuickSelect,6233444
2500000,LazySelect,6448754
2500000,QuickSelect,13367502
2500000,LazySelect,7812593
2500000,QuickSelect,13480081
2500000,LazySelect,6780226
2500000,QuickSelect,3438407
2500000,LazySelect,5876717
2500000,QuickSelect,7939201
2500000,LazySelect,6755456
2500000,QuickSelect,6103889
2500000,LazySelect,7351085
2500000,QuickSelect,4516116
2500000,LazySelect,6172352
2500000,QuickSelect,10672444
2500000,LazySelect,7020731
2500000,QuickSelect,5684609
2500000,LazySelect,7893421
2500000,QuickSelect,6042689
2500000,LazySelect,7903850
2500000,QuickSelect,6054742
2500000,LazySelect,6953321
2500000,QuickSelect,4087050
2500000,LazySelect,8236241
2500000,QuickSelect,9207875
2500000,LazySelect,8039243
2500000,QuickSelect,7954428
2500000,LazySelect,7996525
2500000,QuickSelect,7662119
2500000,LazySelect,7533729
2500000,QuickSelect,5048525
2500000,LazySelect,8265658
2500000,QuickSelect,3752632
2500000,LazySelect,7561263
2500000,QuickSelect,6452300
2500000,LazySelect,7440248
2500000,QuickSelect,3106477
2500000,LazySelect,6321295
2500000,QuickSelect,7156783
2500000,LazySelect,7516738
2500000,QuickSelect,4801523
2500000,LazySelect,8043444
2500000,QuickSelect,10245905
2500000,LazySelect,6329359
2500000,QuickSelect,6190375
2500000,LazySelect,7141515
2500000,QuickSelect,7584401
2500000,LazySelect,6376804
2500000,QuickSelect,3593317
2500000,LazySelect,7875613
2500000,QuickSelect,8453554
2500000,LazySelect,6748356
2500000,QuickSelect,6075142
2500000,LazySelect,6533940
2500000,QuickSelect,6688559
2500000,LazySelect,7953794
2500000,QuickSelect,6282934
2500000,LazySelect,6452295
2500000,QuickSelect,4284752
2500000,LazySelect,6961889
2500000,QuickSelect,6016094
2500000,LazySelect,8104563
2500000,QuickSelect,4365105
2500000,LazySelect,8124437
2500000,QuickSelect,8248935
2500000,LazySelect,8253687
2500000,QuickSelect,5088879
2500000,LazySelect,6412005
2500000,QuickSelect,8400473
2500000,LazySelect,6903177
2500000,QuickSelect,6630893
2500000,LazySelect,7980951
2500000,QuickSelect,7121280
2500000,LazySelect,7860933
2500000,QuickSelect,9785278
2500000,LazySelect,7021975
2500000,QuickSelect,7172692
2500000,LazySelect,6526235
2500000,QuickSelect,11032461
