List Size,Algorithm,Runtime (ms)
50000,QuickSelect,0
50000,LazySelect,0
50000,QuickSelect,0
50000,LazySelect,0
50000,QuickSelect,0
50000,LazySelect,0
50000,QuickSelect,0
50000,LazySelect,0
50000,QuickSelect,0
50000,LazySelect,0
50000,QuickSelect,0
50000,LazySelect,0
50000,QuickSelect,0
50000,LazySelect,0
50000,QuickSelect,0
50000,LazySelect,0
50000,QuickSelect,0
50000,LazySelect,0
50000,QuickSelect,0
50000,LazySelect,0
50000,QuickSelect,0
50000,LazySelect,0
50000,QuickSelect,0
50000,LazySelect,0
50000,QuickSelect,0
50000,LazySelect,0
50000,QuickSelect,0
50000,LazySelect,0
50000,QuickSelect,0
50000,LazySelect,0
50000,QuickSelect,0
50000,LazySelect,0
50000,QuickSelect,0
50000,LazySelect,0
50000,QuickSelect,0
50000,LazySelect,0
50000,QuickSelect,0
50000,LazySelect,0
50000,QuickSelect,0
50000,LazySelect,0
50000,QuickSelect,0
50000,LazySelect,0
50000,QuickSelect,0
50000,LazySelect,0
50000,QuickSelect,0
50000,LazySelect,0
50000,QuickSelect,0
50000,LazySelect,0
50000,QuickSelect,0
50000,LazySelect,0
50000,QuickSelect,0
50000,LazySelect,0
50000,QuickSelect,0
50000,LazySelect,0
50000,QuickSelect,0
50000,LazySelect,0
50000,QuickSelect,0
50000,LazySelect,0
50000,QuickSelect,0
50000,LazySelect,0
50000,QuickSelect,0
50000,LazySelect,0
50000,QuickSelect,0
50000,LazySelect,0
50000,QuickSelect,0
50000,LazySelect,0
50000,QuickSelect,0
50000,LazySelect,0
50000,QuickSelect,0
50000,LazySelect,0
50000,QuickSelect,0
50000,LazySelect,0
50000,QuickSelect,0
50000,LazySelect,0
50000,QuickSelect,0
50000,LazySelect,0
50000,QuickSelect,0
50000,LazySelect,0
50000,QuickSelect,0
50000,LazySelect,0
50000,QuickSelect,0
50000,LazySelect,0
50000,QuickSelect,0
50000,LazySelect,0
50000,QuickSelect,0
50000,LazySelect,0
50000,QuickSelect,0
50000,LazySelect,0
50000,QuickSelect,0
50000,LazySelect,0
50000,QuickSelect,0
50000,LazySelect,0
50000,QuickSelect,0
50000,LazySelect,0
50000,QuickSelect,0
50000,LazySelect,0
50000,QuickSelect,0
50000,LazySelect,0
50000,QuickSelect,0
50000,LazySelect,0
50000,QuickSelect,0
50000,LazySelect,0
50000,QuickSelect,0
50000,LazySelect,0
50000,QuickSelect,0
50000,LazySelect,0
50000,QuickSelect,0
50000,LazySelect,0
50000,QuickSelect,0
50000,LazySelect,0
50000,QuickSelect,0
50000,LazySelect,0
50000,QuickSelect,0
50000,LazySelect,0
50000,QuickSelect,0
50000,LazySelect,0
50000,QuickSelect,0
50000,LazySelect,0
50000,QuickSelect,0
50000,LazySelect,0
50000,QuickSelect,0
50000,LazySelect,0
100000,QuickSelect,1
100000,LazySelect,0
100000,QuickSelect,1
100000,LazySelect,1
100000,QuickSelect,1
100000,LazySelect,0
100000,QuickSelect,0
100000,LazySelect,0
100000,QuickSelect,0
100000,LazySelect,0
100000,QuickSelect,0
100000,LazySelect,0
100000,QuickSelect,0
100000,LazySelect,0
100000,QuickSelect,0
100000,LazySelect,0
100000,QuickSelect,1
100000,LazySelect,1
100000,QuickSelect,0
100000,LazySelect,0
100000,QuickSelect,0
100000,LazySelect,0
100000,QuickSelect,0
100000,LazySelect,1
100000,QuickSelect,0
100000,LazySelect,1
100000,QuickSelect,0
100000,LazySelect,0
100000,QuickSelect,0
100000,LazySelect,1
100000,QuickSelect,0
100000,LazySelect,0
100000,QuickSelect,0
100000,LazySelect,0
100000,QuickSelect,0
100000,LazySelect,0
100000,QuickSelect,0
100000,LazySelect,0
100000,QuickSelect,0
100000,LazySelect,1
100000,QuickSelect,0
100000,LazySelect,1
100000,QuickSelect,0
100000,LazySelect,1
100000,QuickSelect,0
100000,LazySelect,1
100000,QuickSelect,0
100000,LazySelect,1
100000,QuickSelect,0
100000,LazySelect,0
100000,QuickSelect,0
100000,LazySelect,1
100000,QuickSelect,0
100000,LazySelect,0
100000,QuickSelect,0
100000,LazySelect,1
100000,QuickSelect,0
100000,LazySelect,0
100000,QuickSelect,0
100000,LazySelect,0
100000,QuickSelect,0
100000,LazySelect,0
100000,QuickSelect,1
100000,LazySelect,0
100000,QuickSelect,0
100000,LazySelect,0
100000,QuickSelect,0
100000,LazySelect,0
100000,QuickSelect,0
100000,LazySelect,0
100000,QuickSelect,1
100000,LazySelect,1
100000,QuickSelect,0
100000,LazySelect,1
100000,QuickSelect,0
100000,LazySelect,0
100000,QuickSelect,0
100000,LazySelect,0
100000,QuickSelect,0
100000,LazySelect,1
100000,QuickSelect,1
100000,LazySelect,1
100000,QuickSelect,0
100000,LazySelect,0
100000,QuickSelect,0
100000,LazySelect,0
100000,QuickSelect,0
100000,LazySelect,0
100000,QuickSelect,0
100000,LazySelect,0
100000,QuickSelect,0
100000,LazySelect,0
100000,QuickSelect,0
100000,LazySelect,1
100000,QuickSelect,0
100000,LazySelect,0
100000,QuickSelect,0
100000,LazySelect,0
100000,QuickSelect,0
100000,LazySelect,1
100000,QuickSelect,0
100000,LazySelect,0
100000,QuickSelect,0
100000,LazySelect,1
100000,QuickSelect,1
100000,LazySelect,1
100000,QuickSelect,0
100000,LazySelect,1
100000,QuickSelect,0
100000,LazySelect,0
100000,QuickSelect,0
100000,LazySelect,1
100000,QuickSelect,0
100000,LazySelect,0
100000,QuickSelect,0
100000,LazySelect,1
100000,QuickSelect,0
100000,LazySelect,1
100000,QuickSelect,0
100000,LazySelect,1
100000,QuickSelect,0
100000,LazySelect,0
100000,QuickSelect,0
100000,LazySelect,0
100000,QuickSelect,0
100000,LazySelect,0
100000,QuickSelect,0
100000,LazySelect,0
100000,QuickSelect,0
100000,LazySelect,0
100000,QuickSelect,1
100000,LazySelect,0
100000,QuickSelect,0
100000,LazySelect,1
100000,QuickSelect,0
100000,LazySelect,0
100000,QuickSelect,0
100000,LazySelect,0
100000,QuickSelect,0
100000,LazySelect,0
100000,QuickSelect,0
100000,LazySelect,0
100000,QuickSelect,0
100000,LazySelect,0
100000,QuickSelect,0
100000,LazySelect,0
100000,QuickSelect,0
100000,LazySelect,0
100000,QuickSelect,0
100000,LazySelect,0
100000,QuickSelect,0
100000,LazySelect,0
100000,QuickSelect,0
100000,LazySelect,0
100000,QuickSelect,0
100000,LazySelect,0
100000,QuickSelect,0
100000,LazySelect,1
100000,QuickSelect,0
100000,LazySelect,1
100000,QuickSelect,0
100000,LazySelect,1
100000,QuickSelect,0
100000,LazySelect,1
100000,QuickSelect,1
100000,LazySelect,0
100000,QuickSelect,0
100000,LazySelect,0
100000,QuickSelect,0
100000,LazySelect,0
100000,QuickSelect,0
100000,LazySelect,0
100000,QuickSelect,0
100000,LazySelect,0
100000,QuickSelect,0
100000,LazySelect,1
100000,QuickSelect,0
100000,LazySelect,0
100000,QuickSelect,0
100000,LazySelect,1
100000,QuickSelect,0
100000,LazySelect,0
100000,QuickSelect,0
100000,LazySelect,1
100000,QuickSelect,0
100000,LazySelect,1
100000,QuickSelect,0
100000,LazySelect,0
100000,QuickSelect,0
100000,LazySelect,0
100000,QuickSelect,0
100000,LazySelect,1
100000,QuickSelect,0
100000,LazySelect,0
100000,QuickSelect,0
100000,LazySelect,1
100000,QuickSelect,0
100000,LazySelect,0
100000,QuickSelect,0
100000,LazySelect,0
150000,QuickSelect,0
150000,LazySelect,1
150000,QuickSelect,0
150000,LazySelect,1
150000,QuickSelect,1
150000,LazySelect,1
150000,QuickSelect,1
150000,LazySelect,1
150000,QuickSelect,1
150000,LazySelect,1
150000,QuickSelect,0
150000,LazySelect,1
150000,QuickSelect,1
150000,LazySelect,1
150000,QuickSelect,0
150000,LazySelect,1
150000,QuickSelect,0
150000,LazySelect,1
150000,QuickSelect,1
150000,LazySelect,1
150000,QuickSelect,0
150000,LazySelect,1
150000,QuickSelect,1
150000,LazySelect,1
150000,QuickSelect,1
150000,LazySelect,1
150000,QuickSelect,1
150000,LazySelect,1
150000,QuickSelect,1
150000,LazySelect,0
150000,QuickSelect,1
150000,LazySelect,1
150000,QuickSelect,0
150000,LazySelect,1
150000,QuickSelect,0
150000,LazySelect,0
150000,QuickSelect,1
150000,LazySelect,1
150000,QuickSelect,1
150000,LazySelect,0
150000,QuickSelect,0
150000,LazySelect,1
150000,QuickSelect,0
150000,LazySelect,1
150000,QuickSelect,1
150000,LazySelect,1
150000,QuickSelect,0
150000,LazySelect,1
150000,QuickSelect,0
150000,LazySelect,1
150000,QuickSelect,1
150000,LazySelect,1
150000,QuickSelect,0
150000,LazySelect,1
150000,QuickSelect,0
150000,LazySelect,1
150000,QuickSelect,0
150000,LazySelect,1
150000,QuickSelect,0
150000,LazySelect,1
150000,QuickSelect,1
150000,LazySelect,1
150000,QuickSelect,1
150000,LazySelect,1
150000,QuickSelect,1
150000,LazySelect,1
150000,QuickSelect,1
150000,LazySelect,1
150000,QuickSelect,1
150000,LazySelect,1
150000,QuickSelect,0
150000,LazySelect,1
150000,QuickSelect,1
150000,LazySelect,1
150000,QuickSelect,1
150000,LazySelect,1
150000,QuickSelect,1
150000,LazySelect,1
150000,QuickSelect,1
150000,LazySelect,1
150000,QuickSelect,1
150000,LazySelect,1
150000,QuickSelect,1
150000,LazySelect,1
150000,QuickSelect,1
150000,LazySelect,1
150000,QuickSelect,0
150000,LazySelect,1
150000,QuickSelect,1
150000,LazySelect,0
150000,QuickSelect,0
150000,LazySelect,1
150000,QuickSelect,1
150000,LazySelect,1
150000,QuickSelect,1
150000,LazySelect,1
150000,QuickSelect,0
150000,LazySelect,1
150000,QuickSelect,0
150000,LazySelect,0
150000,QuickSelect,1
150000,LazySelect,1
150000,QuickSelect,1
150000,LazySelect,1
150000,QuickSelect,1
150000,LazySelect,1
150000,QuickSelect,1
150000,LazySelect,1
150000,QuickSelect,1
150000,LazySelect,1
150000,QuickSelect,1
150000,LazySelect,1
150000,QuickSelect,1
150000,LazySelect,1
150000,QuickSelect,0
150000,LazySelect,1
150000,QuickSelect,1
150000,LazySelect,1
150000,QuickSelect,1
150000,LazySelect,1
150000,QuickSelect,1
150000,LazySelect,1
150000,QuickSelect,1
150000,LazySelect,1
150000,QuickSelect,1
150000,LazySelect,1
150000,QuickSelect,1
150000,LazySelect,1
150000,QuickSelect,1
150000,LazySelect,1
150000,QuickSelect,0
150000,LazySelect,1
150000,QuickSelect,1
150000,LazySelect,1
150000,QuickSelect,0
150000,LazySelect,0
150000,QuickSelect,1
150000,LazySelect,1
150000,QuickSelect,1
150000,LazySelect,1
150000,QuickSelect,1
150000,LazySelect,1
150000,QuickSelect,0
150000,LazySelect,1
150000,QuickSelect,0
150000,LazySelect,1
150000,QuickSelect,0
150000,LazySelect,0
150000,QuickSelect,1
150000,LazySelect,1
150000,QuickSelect,1
150000,LazySelect,1
150000,QuickSelect,0
150000,LazySelect,1
150000,QuickSelect,1
150000,LazySelect,1
150000,QuickSelect,0
150000,LazySelect,1
150000,QuickSelect,0
150000,LazySelect,1
150000,QuickSelect,1
150000,LazySelect,1
150000,QuickSelect,1
150000,LazySelect,1
150000,QuickSelect,0
150000,LazySelect,1
150000,QuickSelect,0
150000,LazySelect,1
150000,QuickSelect,0
150000,LazySelect,1
150000,QuickSelect,0
150000,LazySelect,1
150000,QuickSelect,0
150000,LazySelect,0
150000,QuickSelect,1
150000,LazySelect,1
150000,QuickSelect,1
150000,LazySelect,1
150000,QuickSelect,1
150000,LazySelect,1
150000,QuickSelect,0
150000,LazySelect,1
150000,QuickSelect,1
150000,LazySelect,1
150000,QuickSelect,1
150000,LazySelect,1
150000,QuickSelect,1
150000,LazySelect,1
150000,QuickSelect,0
150000,LazySelect,1
150000,QuickSelect,0
150000,LazySelect,1
150000,QuickSelect,1
150000,LazySelect,1
150000,QuickSelect,1
150000,LazySelect,1
150000,QuickSelect,1
150000,LazySelect,1
150000,QuickSelect,0
150000,LazySelect,1
200000,QuickSelect,1
200000,LazySelect,1
200000,QuickSelect,1
200000,LazySelect,1
200000,QuickSelect,2
200000,LazySelect,2
200000,QuickSelect,1
200000,LazySelect,1
200000,QuickSelect,1
200000,LazySelect,1
200000,QuickSelect,1
200000,LazySelect,1
200000,QuickSelect,1
200000,LazySelect,1
200000,QuickSelect,1
200000,LazySelect,1
200000,QuickSelect,1
200000,LazySelect,1
200000,QuickSelect,1
200000,LazySelect,1
200000,QuickSelect,1
200000,LazySelect,1
200000,QuickSelect,1
200000,LazySelect,1
200000,QuickSelect,1
200000,LazySelect,1
200000,QuickSelect,1
200000,LazySelect,1
200000,QuickSelect,0
200000,LazySelect,1
200000,QuickSelect,1
200000,LazySelect,1
200000,QuickSelect,1
200000,LazySelect,1
200000,QuickSelect,2
200000,LazySelect,1
200000,QuickSelect,0
200000,LazySelect,1
200000,QuickSelect,1
200000,LazySelect,1
200000,QuickSelect,0
200000,LazySelect,1
200000,QuickSelect,1
200000,LazySelect,1
200000,QuickSelect,1
200000,LazySelect,1
200000,QuickSelect,1
200000,LazySelect,1
200000,QuickSelect,1
200000,LazySelect,1
200000,QuickSelect,1
200000,LazySelect,1
200000,QuickSelect,0
200000,LazySelect,1
200000,QuickSelect,1
200000,LazySelect,1
200000,QuickSelect,1
200000,LazySelect,1
200000,QuickSelect,1
200000,LazySelect,1
200000,QuickSelect,1
200000,LazySelect,1
200000,QuickSelect,1
200000,LazySelect,1
200000,QuickSelect,1
200000,LazySelect,1
200000,QuickSelect,2
200000,LazySelect,1
200000,QuickSelect,1
200000,LazySelect,1
200000,QuickSelect,1
200000,LazySelect,1
200000,QuickSelect,1
200000,LazySelect,1
200000,QuickSelect,1
200000,LazySelect,1
200000,QuickSelect,1
200000,LazySelect,1
200000,QuickSelect,1
200000,LazySelect,1
200000,QuickSelect,1
200000,LazySelect,1
200000,QuickSelect,1
200000,LazySelect,0
200000,QuickSelect,0
200000,LazySelect,1
200000,QuickSelect,1
200000,LazySelect,1
200000,QuickSelect,1
200000,LazySelect,1
200000,QuickSelect,1
200000,LazySelect,0
200000,QuickSelect,1
200000,LazySelect,1
200000,QuickSelect,1
200000,LazySelect,1
200000,QuickSelect,1
200000,LazySelect,1
200000,QuickSelect,1
200000,LazySelect,1
200000,QuickSelect,1
200000,LazySelect,1
200000,QuickSelect,1
200000,LazySelect,1
200000,QuickSelect,1
200000,LazySelect,1
200000,QuickSelect,1
200000,LazySelect,1
200000,QuickSelect,1
200000,LazySelect,2
200000,QuickSelect,1
200000,LazySelect,1
200000,QuickSelect,1
200000,LazySelect,1
200000,QuickSelect,1
200000,LazySelect,1
200000,QuickSelect,1
200000,LazySelect,1
200000,QuickSelect,1
200000,LazySelect,1
200000,QuickSelect,1
200000,LazySelect,1
200000,QuickSelect,2
200000,LazySelect,1
200000,QuickSelect,1
200000,LazySelect,1
200000,QuickSelect,1
200000,LazySelect,1
200000,QuickSelect,2
200000,LazySelect,1
200000,QuickSelect,1
200000,LazySelect,1
200000,QuickSelect,1
200000,LazySelect,1
200000,QuickSelect,1
200000,LazySelect,2
200000,QuickSelect,1
200000,LazySelect,2
200000,QuickSelect,1
200000,LazySelect,1
200000,QuickSelect,1
200000,LazySelect,1
200000,QuickSelect,0
200000,LazySelect,1
200000,QuickSelect,1
200000,LazySelect,1
200000,QuickSelect,0
200000,LazySelect,1
200000,QuickSelect,2
200000,LazySelect,1
200000,QuickSelect,1
200000,LazySelect,1
200000,QuickSelect,1
200000,LazySelect,1
200000,QuickSelect,1
200000,LazySelect,2
200000,QuickSelect,1
200000,LazySelect,1
200000,QuickSelect,1
200000,LazySelect,1
200000,QuickSelect,0
200000,LazySelect,0
200000,QuickSelect,1
200000,LazySelect,2
200000,QuickSelect,1
200000,LazySelect,1
200000,QuickSelect,1
200000,LazySelect,1
200000,QuickSelect,0
200000,LazySelect,1
200000,QuickSelect,1
200000,LazySelect,1
200000,QuickSelect,1
200000,LazySelect,1
200000,QuickSelect,1
200000,LazySelect,1
200000,QuickSelect,0
200000,LazySelect,1
200000,QuickSelect,1
200000,LazySelect,1
200000,QuickSelect,1
200000,LazySelect,1
200000,QuickSelect,1
200000,LazySelect,1
200000,QuickSelect,1
200000,LazySelect,2
200000,QuickSelect,1
200000,LazySelect,1
200000,QuickSelect,1
200000,LazySelect,1
200000,QuickSelect,1
200000,LazySelect,1
200000,QuickSelect,1
200000,LazySelect,1
200000,QuickSelect,1
200000,LazySelect,1
200000,QuickSelect,1
200000,LazySelect,1
200000,QuickSelect,1
200000,LazySelect,1
250000,QuickSelect,2
250000,LazySelect,2
250000,QuickSelect,2
250000,LazySelect,2
250000,QuickSelect,2
250000,LazySelect,1
250000,QuickSelect,2
250000,LazySelect,2
250000,QuickSelect,1
250000,LazySelect,1
250000,QuickSelect,2
250000,LazySelect,2
250000,QuickSelect,2
250000,LazySelect,1
250000,QuickSelect,2
250000,LazySelect,2
250000,QuickSelect,2
250000,LazySelect,1
250000,QuickSelect,1
250000,LazySelect,2
250000,QuickSelect,0
250000,LazySelect,1
250000,QuickSelect,2
250000,LazySelect,2
250000,QuickSelect,1
250000,LazySelect,1
250000,QuickSelect,2
250000,LazySelect,2
250000,QuickSelect,1
250000,LazySelect,1
250000,QuickSelect,1
250000,LazySelect,2
250000,QuickSelect,2
250000,LazySelect,2
250000,QuickSelect,1
250000,LazySelect,2
250000,QuickSelect,2
250000,LazySelect,2
250000,QuickSelect,1
250000,LazySelect,2
250000,QuickSelect,1
250000,LazySelect,2
250000,QuickSelect,2
250000,LazySelect,1
250000,QuickSelect,1
250000,LazySelect,1
250000,QuickSelect,2
250000,LazySelect,2
250000,QuickSelect,2
250000,LazySelect,1
250000,QuickSelect,2
250000,LazySelect,2
250000,QuickSelect,1
250000,LazySelect,1
250000,QuickSelect,1
250000,LazySelect,2
250000,QuickSelect,1
250000,LazySelect,2
250000,QuickSelect,1
250000,LazySelect,1
250000,QuickSelect,2
250000,LazySelect,2
250000,QuickSelect,2
250000,LazySelect,2
250000,QuickSelect,2
250000,LazySelect,2
250000,QuickSelect,2
250000,LazySelect,2
250000,QuickSelect,2
250000,LazySelect,2
250000,QuickSelect,0
250000,LazySelect,1
250000,QuickSelect,1
250000,LazySelect,2
250000,QuickSelect,2
250000,LazySelect,2
250000,QuickSelect,2
250000,LazySelect,1
250000,QuickSelect,1
250000,LazySelect,2
250000,QuickSelect,1
250000,LazySelect,1
250000,QuickSelect,0
250000,LazySelect,1
250000,QuickSelect,2
250000,LazySelect,1
250000,QuickSelect,2
250000,LazySelect,2
250000,QuickSelect,2
250000,LazySelect,1
250000,QuickSelect,2
250000,LazySelect,2
250000,QuickSelect,1
250000,LazySelect,2
250000,QuickSelect,2
250000,LazySelect,2
250000,QuickSelect,1
250000,LazySelect,2
250000,QuickSelect,1
250000,LazySelect,1
250000,QuickSelect,1
250000,LazySelect,1
250000,QuickSelect,0
250000,LazySelect,1
250000,QuickSelect,1
250000,LazySelect,2
250000,QuickSelect,2
250000,LazySelect,2
250000,QuickSelect,2
250000,LazySelect,1
250000,QuickSelect,1
250000,LazySelect,1
250000,QuickSelect,1
250000,LazySelect,2
250000,QuickSelect,1
250000,LazySelect,1
250000,QuickSelect,1
250000,LazySelect,2
250000,QuickSelect,1
250000,LazySelect,2
250000,QuickSelect,2
250000,LazySelect,2
250000,QuickSelect,1
250000,LazySelect,2
250000,QuickSelect,2
250000,LazySelect,2
250000,QuickSelect,1
250000,LazySelect,2
250000,QuickSelect,2
250000,LazySelect,2
250000,QuickSelect,2
250000,LazySelect,2
250000,QuickSelect,1
250000,LazySelect,1
250000,QuickSelect,1
250000,LazySelect,1
250000,QuickSelect,1
250000,LazySelect,2
250000,QuickSelect,2
250000,LazySelect,1
250000,QuickSelect,0
250000,LazySelect,2
250000,QuickSelect,2
250000,LazySelect,1
250000,QuickSelect,1
250000,LazySelect,1
250000,QuickSelect,1
250000,LazySelect,2
250000,QuickSelect,2
250000,LazySelect,2
250000,QuickSelect,2
250000,LazySelect,2
250000,QuickSelect,1
250000,LazySelect,1
250000,QuickSelect,1
250000,LazySelect,1
250000,QuickSelect,1
250000,LazySelect,1
250000,QuickSelect,1
250000,LazySelect,2
250000,QuickSelect,2
250000,LazySelect,1
250000,QuickSelect,2
250000,LazySelect,1
250000,QuickSelect,0
250000,LazySelect,1
250000,QuickSelect,1
250000,LazySelect,2
250000,QuickSelect,2
250000,LazySelect,2
250000,QuickSelect,1
250000,LazySelect,2
250000,QuickSelect,2
250000,LazySelect,2
250000,QuickSelect,2
250000,LazySelect,2
250000,QuickSelect,0
250000,LazySelect,1
250000,QuickSelect,1
250000,LazySelect,2
250000,QuickSelect,1
250000,LazySelect,1
250000,QuickSelect,1
250000,LazySelect,2
250000,QuickSelect,0
250000,LazySelect,1
250000,QuickSelect,2
250000,LazySelect,2
250000,QuickSelect,1
250000,LazySelect,2
250000,QuickSelect,1
250000,LazySelect,2
250000,QuickSelect,0
250000,LazySelect,1
250000,QuickSelect,2
250000,LazySelect,1
250000,QuickSelect,2
250000,LazySelect,2
250000,QuickSelect,1
250000,LazySelect,1
300000,QuickSelect,2
300000,LazySelect,3
300000,QuickSelect,2
300000,LazySelect,2
300000,QuickSelect,2
300000,LazySelect,2
300000,QuickSelect,2
300000,LazySelect,2
300000,QuickSelect,3
300000,LazySelect,2
300000,QuickSelect,2
300000,LazySelect,2
300000,QuickSelect,2
300000,LazySelect,3
300000,QuickSelect,2
300000,LazySelect,2
300000,QuickSelect,1
300000,LazySelect,2
300000,QuickSelect,2
300000,LazySelect,2
300000,QuickSelect,2
300000,LazySelect,2
300000,QuickSelect,1
300000,LazySelect,1
300000,QuickSelect,2
300000,LazySelect,2
300000,QuickSelect,1
300000,LazySelect,2
300000,QuickSelect,2
300000,LazySelect,2
300000,QuickSelect,2
300000,LazySelect,2
300000,QuickSelect,2
300000,LazySelect,2
300000,QuickSelect,2
300000,LazySelect,2
300000,QuickSelect,2
300000,LazySelect,2
300000,QuickSelect,3
300000,LazySelect,2
300000,QuickSelect,2
300000,LazySelect,2
300000,QuickSelect,2
300000,LazySelect,2
300000,QuickSelect,1
300000,LazySelect,2
300000,QuickSelect,3
300000,LazySelect,2
300000,QuickSelect,2
300000,LazySelect,2
300000,QuickSelect,2
300000,LazySelect,2
300000,QuickSelect,2
300000,LazySelect,2
300000,QuickSelect,2
300000,LazySelect,2
300000,QuickSelect,1
300000,LazySelect,2
300000,QuickSelect,1
300000,LazySelect,2
300000,QuickSelect,2
300000,LazySelect,2
300000,QuickSelect,2
300000,LazySelect,2
300000,QuickSelect,3
300000,LazySelect,2
300000,QuickSelect,1
300000,LazySelect,1
300000,QuickSelect,1
300000,LazySelect,3
300000,QuickSelect,1
300000,LazySelect,2
300000,QuickSelect,0
300000,LazySelect,2
300000,QuickSelect,1
300000,LazySelect,2
300000,QuickSelect,1
300000,LazySelect,2
300000,QuickSelect,2
300000,LazySelect,2
300000,QuickSelect,2
300000,LazySelect,2
300000,QuickSelect,2
300000,LazySelect,2
300000,QuickSelect,1
300000,LazySelect,2
300000,QuickSelect,2
300000,LazySelect,2
300000,QuickSelect,1
300000,LazySelect,2
300000,QuickSelect,2
300000,LazySelect,2
300000,QuickSelect,1
300000,LazySelect,2
300000,QuickSelect,2
300000,LazySelect,3
300000,QuickSelect,1
300000,LazySelect,1
300000,QuickSelect,2
300000,LazySelect,2
300000,QuickSelect,2
300000,LazySelect,2
300000,QuickSelect,4
300000,LazySelect,2
300000,QuickSelect,3
300000,LazySelect,3
300000,QuickSelect,1
300000,LazySelect,2
300000,QuickSelect,1
300000,LazySelect,3
300000,QuickSelect,0
300000,LazySelect,2
300000,QuickSelect,2
300000,LazySelect,2
300000,QuickSelect,2
300000,LazySelect,2
300000,QuickSelect,2
300000,LazySelect,1
300000,QuickSelect,1
300000,LazySelect,2
300000,QuickSelect,2
300000,LazySelect,1
300000,QuickSelect,2
300000,LazySelect,2
300000,QuickSelect,1
300000,LazySelect,1
300000,QuickSelect,2
300000,LazySelect,3
300000,QuickSelect,2
300000,LazySelect,2
300000,QuickSelect,2
300000,LazySelect,2
300000,QuickSelect,4
300000,LazySelect,2
300000,QuickSelect,2
300000,LazySelect,2
300000,QuickSelect,2
300000,LazySelect,2
300000,QuickSelect,2
300000,LazySelect,2
300000,QuickSelect,1
300000,LazySelect,2
300000,QuickSelect,2
300000,LazySelect,3
300000,QuickSelect,1
300000,LazySelect,2
300000,QuickSelect,2
300000,LazySelect,2
300000,QuickSelect,2
300000,LazySelect,2
300000,QuickSelect,2
300000,LazySelect,3
300000,QuickSelect,1
300000,LazySelect,2
300000,QuickSelect,3
300000,LazySelect,2
300000,QuickSelect,1
300000,LazySelect,2
300000,QuickSelect,1
300000,LazySelect,2
300000,QuickSelect,2
300000,LazySelect,2
300000,QuickSelect,1
300000,LazySelect,3
300000,QuickSelect,2
300000,LazySelect,2
300000,QuickSelect,2
300000,LazySelect,2
300000,QuickSelect,3
300000,LazySelect,3
300000,QuickSelect,2
300000,LazySelect,2
300000,QuickSelect,1
300000,LazySelect,2
300000,QuickSelect,1
300000,LazySelect,2
300000,QuickSelect,2
300000,LazySelect,2
300000,QuickSelect,2
300000,LazySelect,2
300000,QuickSelect,1
300000,LazySelect,2
300000,QuickSelect,1
300000,LazySelect,2
300000,QuickSelect,2
300000,LazySelect,2
300000,QuickSelect,2
300000,LazySelect,2
300000,QuickSelect,2
300000,LazySelect,2
300000,QuickSelect,1
300000,LazySelect,2
300000,QuickSelect,1
300000,LazySelect,2
